EVENT,ID_0,NAME_0,FATALITIES,FATALITIES_GROUND_SHAKING,INJURIES,DISPLACED_POPULATION,AFFECTED_POPULATION,AFFECTED_UNITS,DAMAGED_UNITS,COLLAPSED_UNITS,UNIT_TYPES,ECONOMIC_LOSSES,INSURED_LOSSES,CURRENCY,INDUCED_EFFECTS,FLAG,REFERENCE,COMMENTS,INJURIES_SEVERE,INJURIES_GRAVELY,HOMELESS,DS5_COLLAPSE,INJURIES_LIGHT,INJURIES_CRITICAL,HOMELESS.1,SHELTERED,DS1_SLIGHT,DS2_MODERATE,DS3_EXTENSIVE,DS4_COMPLETE,TAXONOMY,GEM_TAXONOMY,OCCUPANCY,INJURIES_SERIOUSLY,EXTREMA_GRAVEDAD,DAMAGED_OR_DESTROYED_UNITS,EVACUATED,ECONOMIC_LOSSES_RES,RECONSTRUCTION_COST,DAMAGED_NOT_DESTROYED,MISSING,DESTROYED_UNITS,PARTIAL_DESTROY_UNITS,SLIGHT_DAMAGE,INJURIES_SLIGHT,INJURIES_SERIOUS,DAMAGED_SCHOOLS,RECOVERY_AND_RECONSTRUCTION_COSTS,MINOR_INJURIES,HOSPITALIZED,LOSSES,RECOVERY_AND_RECONSTRUCTION_COST,SLIGHTLY_INJURED,DESTROYED_OR_DAMAGED_BEYOND_REPAIR,HOMELESS_POPULATION,HOMELESS_PEOPLE,FATALITIES_AVALANCHE,lightly_injured,seriously_injured,ECONOMIC_RES_DAMAGES,DAMAGED_OR_DESTROYED,RECONSTRUCTION_COSTS,DAMAGED_SEVERELY,OCCUPANCY.1,BUILDINGS_DAMAGED_LOWER30%,BUILDINGS_DAMAGED_30%_TO_60%,BUILDINGS_DAMAGED_ABOVE60%,BUILDINGS_DAMAGE_OR_DESTROYED,DAMAGED_TOTALLY,DAMAGED_PARTIALLY,DEMOLISHED_UNITS,LIGHT_INJURY,BAD_INJURY,INJURIES_LIGHT ,INJURIES_SEVERE ,LIGHT,MODERATE,HEAVY,DS1_SLIGHT ,DS2_MODERATE ,SEVERELY_INJURED,DESTROYED_HOUSES,SLIGHTLY_DAMAGED,MODERATELY_DAMAGED,SEVERELY_DAMAGED
19891227_M5.4_Newcastle,AUS,Australia,12,12,,,,,>3000,,Buildings,900000000.0,,USD,,,EERI_Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19891227_M5.4_Newcastle,AUS,Australia,12,12,,,,,,,,1500000000.0,,AUD,,,Peterson_1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19891227_M5.4_Newcastle,AUS,Australia,12,12,>100,,,,>1000,,,,400000000-500000000,USD,,,McCue_et_al_1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19891227_M5.4_Newcastle,AUS,Australia,12,12,>100,,,,,,,,700000000-800000000,AUD,,,Brunsdon_1990,"More than one hundred
people required hospital treatment for
injuries.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19891227_M5.4_Newcastle,AUS,Australia,13,12,,,,,,,,,,,,,Bocchini_et_al_2015,One person who died due to heart attack caused by the earthquake. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100904_M7.0_Canterbury,NZL,New_Zealand,0,0,2.0,,,,,,,,2000000000-4500000000,USD,,,Verisk,Two people were seriously injured as a result of falling masonry and glass.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100904_M7.0_Canterbury,NZL,New_Zealand,0,0,,,,,,,,6500000000.0,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100904_M7.0_Canterbury,NZL,New_Zealand,0,0,2.0,,300002.0,,,,,6500000000.0,5000000000,USD,,,EM-DAT,"Insured Damages and Total Damages, unadjusted ('000 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100904_M7.0_Canterbury,NZL,New_Zealand,0,0,2256.0,,,,,,,,,,,,Johnston_et_al_2014,"The total injury burden was analyzed for demography, context of injury, causes of injury, and injury type. Injury context was classified as direct (shaking of the primary earthquake or aftershocks causing unavoidable injuries), action (movement of person during the primary earthquake or aftershocks causing potentially avoidable injuries), and secondary (cause of injury after shaking ceased). Nine categories of injury cause were identified (i.e. trip/fall, cleanup, projectile, helping others, children, ground damage, glass, masonry, animals).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20110222_M6.1_Christchurch,NZL,New_Zealand,181.0,181.0,1500.0,,301500.0,,,,,15000000000.0,12000000000,USD,,,EM-DAT,"Insured Damages and Total Damages, unadjusted ('000 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20110222_M6.1_Christchurch,NZL,New_Zealand,185.0,185.0,1500.0,,,,,100000.0,Buildings,15000000000.0,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20110222_M6.1_Christchurch,NZL,New_Zealand,,,,,,,,,,,3500000000-8000000000,USD,,,Verisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20110222_M6.1_Christchurch,NZL,New_Zealand,182.0,182.0,7171.0,,,,,,,,,,,,Johnston_et_al_2014,"The total injury burden was analyzed for demography, context of injury, causes of injury, and injury type. Injury context was classified as direct (shaking of the primary earthquake or aftershocks causing unavoidable injuries), action (movement of person during the primary earthquake or aftershocks causing potentially avoidable injuries), and secondary (cause of injury after shaking ceased). Nine categories of injury cause were identified (i.e. trip/fall, cleanup, projectile, helping others, children, ground damage, glass, masonry, animals).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19600522_M9.5_Valdivia,CHL,Chile,6000,6000,3000,2000000.0,,,,,,550000000,,USD,"Tsunami, Volcano",,EM-DAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19600522_M9.5_Valdivia,CHL,Chile,5700,5700,1743-2231,,,,,,,,,,Tsunami,,UTSU,INJURIES was mentioned in Pomonis_2010. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19600522_M9.5_Valdivia,CHL,Chile,1655,1655,3000,,,,,,,550000000,,USD,"Tsunami, Volcano, Landslides  ",,USGS,"Note that the tsunami deaths from outside Chile are included in the 1,655 total. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19600522_M9.5_Valdivia,CHL,Chile,2000,2000,3000,,,,145000.0,,Buildings,,,,"Tsunami, Volcano, Landslides  ",,Verisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19600522_M9.5_Valdivia,CHL,Chile,2226,2226,3000,,,,58622.0,,Buildings,1000000000,,USD,Tsunami,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19600522_M9.5_Valdivia,CHL,Chile,1000-6000,1000-6000,,,2000000.0,,,,,400000000-800000000,,USD,"Tsunami, Landslides, Flood, Volcano",,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19600522_M9.5_Valdivia,CHL,Chile,1655,1655,3000,2000000.0,,,,,,,,,,,Britannica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19600522_M9.5_Valdivia,CHL,Chile,1655-6000,1655-6000,,,,,,,,400000000-800000000,,USD,,,WSSPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19600522_M9.5_Valdivia,CHL,Chile,1200,1200,,,,,,72.0,Buildings,,,,,,Pomonis_2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19600522_M9.5_Valdivia,CHL,Chile,3000,3000,,,,,,,,800000000,,USD,,,Brez_1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19600522_M9.5_Valdivia,CHL,Chile,4000,4000,,,2500000.0,,450000.0,,Buildings,400000000,,USD,"Tsunami, Volcano, Landslides, Flood ",,Duke_1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19600522_M9.5_Valdivia,CHL,Chile,3000,3000,,,,,,,,,,,"Tsunami, Landslides",,Lomnitz_2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100227_M8.8_Maule,CHL,Chile,525,525,,,,,,,,15000000000-30000000000,15000000000-30000000000,USD,Tsunami,,Wikipedia,25 people went missing; about 9% of the population in the affected regions lost their homes; The earthquake also generated a blackout that affected 93 percent of the Chilean population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100227_M8.8_Maule,CHL,Chile,562,562,10334.0,800000.0,1861222.0,,,,,37279916000,37279916000,USD,Tsunami,,EM-Dat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100227_M8.8_Maule,CHL,Chile,558,558,12000.0,,,,500000.0,,Buildings,30000000000,30000000000,USD,Tsunami,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100227_M8.8_Maule,CHL,Chile,547,547,12000.0,,,,,,,,,,Tsunami,,UTSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100227_M8.8_Maule,CHL,Chile,521,521,,800000.0,,,370051.0,81444,Buildings,30000000000,30000000000,USD,Tsunami,,MAE_Center_Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100227_M8.8_Maule,CHL,Chile,523,523,12000.0,800000.0,1800000.0,,374092.0,,Buildings,30000000000,30000000000,USD,Tsunami,,USGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100227_M8.8_Maule,CHL,Chile,521,521,,800000.0,,,200000.0,>81000,Buildings,30000000000,30000000000,USD,Tsunami,,EERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100227_M8.8_Maule,CHL,Chile,521,521,,,,,500000.0,,Buildings,,,,Tsunami,,Contreras_and_Winckler_2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100227_M8.8_Maule,CHL,Chile,528,528,500.0,2000000.0,,1500000.0,500000.0,,Buildings,15000000000-30000000000,15000000000-30000000000,USD,Tsunami,,European_Commission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100227_M8.8_Maule,CHL,Chile,486,486,,,,,370000.0,,Buildings,15000000000-30000000000,15000000000-30000000000,USD,Tsunami,,Maruyama_et_al_2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100227_M8.8_Maule,CHL,Chile,525,525,,,,,370000.0,,Buildings,4000000000-7000000000,4000000000-7000000000,USD,"Tsunami, Landslides",,The_Weather_Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100227_M8.8_Maule,CHL,Chile,512,512,,,800000.0,,126883.0,81449,Buildings,30000000000,30000000000,USD,Tsunami,,OPS_Report_2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20140401_M8.2_Iquique,CHL,Chile,7,7,,,,,2600,,Buildings,100000000.0,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20140401_M8.2_Iquique,CHL,Chile,6,6,,,513387.0,,,,,100000000.0,,USD,,,EM-DAT,Geo_Location: Arica y Painacota (Adm1). Iquique (Adm2).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20140401_M8.2_Iquique,CHL,Chile,7,7,28.0,,,,,,,,,,Tsunami,,EID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20140401_M8.2_Iquique,CHL,Chile,6-7,6-7,200.0,,,,2500-9547,,Buildings,,,,,,Wikipedia,"Peru had 9 injured. Of BUILDING_DAMAGED, 147 buildings were damaged in the  Arica y Parinacota region (in the Arica, Camarones, and Putre districts) and 9,400 in the Tarapacá region (in the communes of Iquique, Alto Hospicio, Huara, and Pozo Almonte), and irreparable damage was evidenced in approximately one thousand of them.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20140401_M8.2_Iquique,CHL,Chile,3,3,,,,,,,,,,,Landslide,,UTSU,3 people have been killed due to shock.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20140401_M8.2_Iquique,CHL,Chile,7,7,200.0,,,,,,,,,,,,ITIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20140401_M8.2_Iquique,CHL,Chile,,,,,,,9780,,Buildings,,,,,,Alejandra_Isabel_Tapia_Tapia_Thesis_2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150916_M8.3_Illapel,CHL,Chile,15.0,15.0,14.0,,681484.0,,10044.0,2305.0,Buildings,600000000,600000000,USD,"Tsunami, Landslides",,NOAA,The Number of BUILDINGS_COLLAPSED is the Number of buildings destroyed in the main reference.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150916_M8.3_Illapel,CHL,Chile,19.0,19.0,15.0,,681499.0,,,,,800000000,800000000,USD,,,EM-DAT,"Geo locations: Araucania, Atacama, Biobio, Coquimbo, Libertador Gral. Bernardo O’Higgins, Maule, Metropolitana, Valparaiso (Adm1).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150916_M8.3_Illapel,CHL,Chile,16.0,16.0,14.0,,,,4800.0,2872.0,Buildings,,,,Tsunami ,,EID,"15 fatalities were in Chile, and 1was in Argentina. Of the 4800 BUILDINGS DAMAGED, 90 were damaged in Mendoza, several in San Juan, some in Sao Paulo, and 4640 in Chile. Of 2872 BUILDINGS COLLAPSED, 4 houses were collapsed in Mendoza, 1 in San Juan, and 2867 in Chile.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150916_M8.3_Illapel,CHL,Chile,,,,,,,700.0,400.0,Buildings,600000000-900000000,600000000-900000000,USD,,,Verisk,BUILDINGS_COLLAPSED and  BUILDINGS_DAMAGED refer to residential building.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150916_M8.3_Illapel,CHL,Chile,15.0,15.0,34.0,>16646,,,1791.0,1069.0,Buildings,,,,"Tsunami, Landslides",,USGS,The Number of BUILDINGS_COLLAPSED is the Number of buildings destroyed in the main reference.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150916_M8.3_Illapel,CHL,Chile,12.0,12.0,,,,,200.0,60.0,Buildings,,,,,,Reliefweb,Statistics refer to the Region of Coquimbo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150916_M8.3_Illapel,CHL,Chile,13.0,13.0,,,,,,,,,,,,,ITIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150916_M8.3_Illapel,CHL,Chile,15.0,15.0,,,27722.0,,2712.0,2442.0,Buildings,,,,,,Wikipedia,One fatality and minor injuries in Argentina have been recorded. The Number of BUILDINGS_COLLAPSED is the Number of buildings destroyed in the main reference.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150916_M8.3_Illapel,CHL,Chile,15.0,15.0,34.0,,,,,,,,,, Landslides,,UTSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150916_M8.3_Illapel,CHL,Chile,15.0,15.0,14.0,,,,10685.0,2445.0,Buildings,,,,,,ONEMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150916_M8.3_Illapel,CHL,Chile,15.0,15.0,14.0,,688.0,,10044.0,2305.0,Buildings,,,,,,Informe_CCT_2015_AnalisisEventos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19830331_M5.6_Popayan,COL,Colombia,250,250,,,,,,,,380000000.0,40000000.0,USD,,,Brez_1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19830331_M5.6_Popayan,COL,Colombia,350,350,,,,,,,,,,,,,WorldData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19830331_M5.6_Popayan,COL,Colombia,350,350,1200,,,,,,,410900000.0,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19830331_M5.6_Popayan,COL,Colombia,250,250,1200,,36200.0,,,,,410900000.0,,USD,Landslides,,EM-DAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19830331_M5.6_Popayan,COL,Colombia,241,241,1500,,,,,,,,,,,,UTSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19830331_M5.6_Popayan,COL,Colombia,250-350,250-350,,,,,,,,,,,,,USGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19830331_M5.6_Popayan,COL,Colombia,267-300,267-300,>7500,,10000.0,,14000.0,2470.0,Buildings,500000000.0,,USD,Landslides,,Wikipedia,"In total, 14,000 buildings were damaged, the majority of them in the city's historic centre. 6,885 of them suffered damage greater than 50% to the structure and a further 4,500 minor damage. 2,470 houses collapsed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19830331_M5.6_Popayan,COL,Colombia,250-300,250-300,1500,10000,,,,2500.0,Buildings,400000000.0,,USD,,,GEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19830331_M5.6_Popayan,COL,Colombia,200,200,1500,30000,,,,,,500000000.0,,USD,,,Lomnitz_et_al_1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19830331_M5.6_Popayan,COL,Colombia,300,300,7500,>10000,,,14000.0,2470.0,Buildings,,,,,,ContrerasMojica_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19830331_M5.6_Popayan,COL,Colombia,250,250,1508,,,,,,,,,,,,Garcia_1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19830331_M5.6_Popayan,COL,Colombia,>200,>200,,,,,,,,400000000.0,,USD,,,Sarria_et_al_1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19830331_M5.6_Popayan,COL,Colombia,250,250,1500,30000,,,13796.0,4964.0,Buildings,400000000.0,,USD,Landslides,,INFORME_V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19830331_M5.6_Popayan,COL,Colombia,287,287,7428,,,,13650.0,2470.0,Buildings,,,,,,Gros_1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19940606_M6.8_Cauca,COL,Colombia,650,650,,13000-20000,,,,200.0,Buildings,2400000.0,,USD,"Landslides, Flood, Avalanches",,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19940606_M6.8_Cauca,COL,Colombia,271,271,158.0,24797,12461.0,,,,,2400000.0,,USD,"Landslides, Avalanches",,EM-DAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19940606_M6.8_Cauca,COL,Colombia,150-295,150-295,,13000-20000,,,,200.0,Buildings,,,,"Landslides, Avalanches",,"USGS, USGS_Team",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19940606_M6.8_Cauca,COL,Colombia,800,800,,,,,,,,,,,,,UTSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19940606_M6.8_Cauca,COL,Colombia,800-1100,800-1100,,,,,,,,,,,"Landslides, Flood, Avalanches",,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19940606_M6.8_Cauca,COL,Colombia,150,150,,20000,,,,,,,,,"Landslides, Flood, Avalanches",,INGEOMINAS_INFORME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19940606_M6.8_Cauca,COL,Colombia,128,128,207.0,,28569.0,1664.0,3160.0,,Buildings,,,,,,LARED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990125_M6.1_Armenia,COL,Colombia,1185,1185,4750,,,,,,,1857366000.0,,USD,Landslides,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990125_M6.1_Armenia,COL,Colombia,1186,1186,8563,,1205933.0,,,,,1857366000.0,100000000.0,USD,Landslides,,EM-DAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990125_M6.1_Armenia,COL,Colombia,1900,1900,4750,,,,,,,,,,,,UTSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990125_M6.1_Armenia,COL,Colombia,1185,1185,4750,,,,,,,,,,Landslides,,USGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990125_M6.1_Armenia,COL,Colombia,1171,1171,4765,,425000.0,,45000.0,,Buildings,,,,,,Reliefweb,The Colombian Red Cross reports that 45000 houses were either destroyed or damaged.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990125_M6.1_Armenia,COL,Colombia,1185-1900,1185-1900,4000,,,,,,,,,,Landslides,,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990125_M6.1_Armenia,COL,Colombia,1185,1185,4370,,,,,,,,,,,,Alberto_Vargas_Jimenez_et_al_2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990125_M6.1_Armenia,COL,Colombia,858,858,5237,,,,,,,,,,,,Armando_Rodriguez_Salva_et_al_2005,The information referred to Quindío.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990125_M6.1_Armenia,COL,Colombia,1200,1200,5000,200000.0,,,50000.0,,Buildings,2000000000.0,,USD,,,Asfura_et_al_1999,"Approximately 90,000 families were displaced by the earthquake.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990125_M6.1_Armenia,COL,Colombia,1000,1000,4000,200000.0,,,,,,1800000000.0,,USD,,,BBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990125_M6.1_Armenia,COL,Colombia,1230,1230,5300,200000.0,,,,,,,,,,,Cardona_2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990125_M6.1_Armenia,COL,Colombia,2000,2000,10000,,,,20000.0,15000.0,Buildings,,,,,,Chavez_Garcia_et_al_2020,Statistics are related to the city of Armenia.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
