custom_site_id,lon,lat,vs30
t_6395,-73.03086,-37.52724,569
t_6396,-73.19111,-37.52672,534
t_6397,-73.06165,-37.52222,643
t_6398,-73.09244,-37.5172,576
t_6399,-73.12324,-37.51219,900
t_6400,-73.15404,-37.50719,623
t_6401,-73.02455,-37.50271,478
t_6402,-73.18484,-37.50219,900
t_6403,-73.05535,-37.49769,492
t_6404,-73.08615,-37.49267,638
t_6405,-73.11695,-37.48766,828
t_6406,-73.14776,-37.48265,882
t_6407,-73.01825,-37.47817,492
t_6408,-73.17856,-37.47764,554
t_6409,-73.04905,-37.47314,661
t_6410,-73.07985,-37.46812,561
t_6411,-73.11066,-37.4631,510
t_6412,-73.14147,-37.45809,584
t_6413,-73.17228,-37.45308,726
t_6414,-73.04274,-37.44859,542
t_6415,-73.07355,-37.44356,478
t_6416,-73.10437,-37.43854,507
t_6417,-73.13519,-37.43352,520
t_6418,-73.166,-37.42851,577
t_6419,-73.03643,-37.42401,460
t_6420,-73.19683,-37.4235,557
t_6421,-73.06725,-37.41899,592
t_6422,-73.09807,-37.41396,633
t_6423,-73.1289,-37.40894,669
t_6424,-73.15972,-37.40392,680
t_6425,-73.03012,-37.39943,502
t_6426,-73.19055,-37.39891,546
t_6427,-73.06095,-37.3944,521
t_6428,-73.45647,-37.68788,365
t_6429,-73.48723,-37.68295,380
t_6430,-73.518,-37.67803,327
t_6431,-73.38873,-37.67331,289
t_6432,-73.54877,-37.67311,362
t_6433,-73.41949,-37.66837,310
t_6434,-73.45026,-37.66343,370
t_6435,-73.48103,-37.6585,293
t_6436,-73.51181,-37.65357,405
t_6437,-73.38251,-37.64885,498
t_6438,-73.54258,-37.64865,554
t_6439,-73.41328,-37.6439,301
t_6440,-73.44405,-37.63896,252
t_6441,-73.47483,-37.63403,293
t_6442,-73.50561,-37.62909,451
t_6443,-73.53639,-37.62417,503
t_6444,-73.40706,-37.61943,304
t_6445,-73.43784,-37.61448,244
t_6446,-73.46863,-37.60954,343
t_6447,-73.49941,-37.60461,486
t_6448,-73.5302,-37.59968,296
t_6449,-73.40084,-37.59494,369
t_6450,-73.43163,-37.58999,340
t_6451,-73.46242,-37.58504,445
t_6452,-73.49321,-37.5801,512
t_6453,-73.52401,-37.57517,487
t_6454,-73.39462,-37.57043,458
t_6455,-73.55481,-37.57024,425
t_6456,-73.42541,-37.56548,420
t_6457,-73.45621,-37.56053,408
t_6458,-73.48701,-37.55559,417
t_6459,-73.51781,-37.55065,495
t_6460,-73.38839,-37.54592,246
t_6461,-73.54861,-37.54572,488
t_6462,-73.41919,-37.54096,351
t_6463,-73.44999,-37.53601,420
t_6464,-73.4808,-37.53106,316
t_6465,-73.51161,-37.52612,367
t_6466,-73.38216,-37.52139,361
t_6467,-73.54242,-37.52118,588
t_6468,-73.41297,-37.51643,314
t_6469,-73.44378,-37.51147,437
t_6470,-73.47459,-37.50652,352
t_6471,-73.50541,-37.50158,414
t_6472,-73.53622,-37.49664,451
t_6473,-73.40674,-37.49188,265
t_6474,-73.43756,-37.48692,390
t_6475,-73.46838,-37.48197,289
t_6476,-73.4992,-37.47702,333
t_6477,-73.53002,-37.47207,566
t_6478,-73.40052,-37.46732,340
t_6479,-73.56085,-37.46713,524
t_6480,-73.43134,-37.46236,298
t_6481,-73.46216,-37.4574,395
t_6482,-73.49299,-37.45245,230
t_6483,-73.52382,-37.4475,561
t_6484,-73.39429,-37.44275,294
t_6485,-73.55465,-37.44256,355
t_6486,-73.42512,-37.43778,391
t_6487,-73.45595,-37.43282,356
t_6488,-73.48678,-37.42786,308
t_6489,-73.51762,-37.42291,272
t_6490,-73.38805,-37.41816,368
t_6491,-73.54846,-37.41796,343
t_6492,-73.41889,-37.41319,330
t_6493,-72.88419,-37.7042,566
t_6494,-72.91492,-37.69918,830
t_6495,-72.94566,-37.69416,766
t_6496,-72.9764,-37.68914,643
t_6497,-72.84712,-37.68481,586
t_6498,-73.00715,-37.68413,622
t_6499,-72.87786,-37.67978,625
t_6500,-72.9086,-37.67475,900
t_6501,-72.93935,-37.66972,538
t_6502,-72.97009,-37.66471,627
t_6503,-72.84078,-37.66037,526
t_6504,-73.00084,-37.65969,545
t_6505,-72.87153,-37.65534,541
t_6506,-72.90228,-37.6503,490
t_6507,-72.93303,-37.64528,829
t_6508,-72.96378,-37.64026,900
t_6509,-72.99454,-37.63524,461
t_6510,-72.86519,-37.63088,296
t_6511,-72.89595,-37.62585,624
t_6512,-72.92671,-37.62082,403
t_6513,-72.95747,-37.61579,717
t_6514,-72.98823,-37.61077,383
t_6515,-72.85886,-37.60642,811
t_6516,-72.88962,-37.60138,592
t_6517,-72.92038,-37.59635,700
t_6518,-72.95115,-37.59132,560
t_6519,-72.98192,-37.58629,501
t_6520,-72.85252,-37.58194,434
t_6521,-73.01269,-37.58127,539
t_6522,-72.88329,-37.5769,496
t_6523,-72.91406,-37.57186,522
t_6524,-72.94483,-37.56683,595
t_6525,-72.9756,-37.5618,553
t_6526,-72.84618,-37.55745,864
t_6527,-73.00638,-37.55677,518
t_6528,-72.87695,-37.5524,621
t_6529,-72.90773,-37.54736,528
t_6530,-72.93851,-37.54232,506
t_6531,-72.96929,-37.53729,526
t_6532,-72.83983,-37.53295,435
t_6533,-73.00007,-37.53226,473
t_6534,-72.87061,-37.5279,726
t_6535,-72.9014,-37.52285,617
t_6536,-72.93218,-37.51781,492
t_6537,-72.96297,-37.51277,453
t_6538,-72.99376,-37.50774,900
t_6539,-72.86427,-37.50337,679
t_6540,-72.89506,-37.49832,478
t_6541,-72.92585,-37.49328,787
t_6542,-72.95665,-37.48824,369
t_6543,-72.98745,-37.4832,900
t_6544,-72.85793,-37.47884,603
t_6545,-72.88872,-37.47379,470
t_6546,-72.91952,-37.46874,583
t_6547,-72.95032,-37.46369,727
t_6548,-72.98113,-37.45865,352
t_6549,-72.85158,-37.45429,549
t_6550,-73.01193,-37.45362,584
t_6551,-72.88239,-37.44923,540
t_6552,-72.91319,-37.44418,466
t_6553,-72.944,-37.43913,618
t_6554,-72.97481,-37.43409,859
t_6555,-72.84523,-37.42973,421
t_6556,-73.00562,-37.42905,637
t_6557,-72.87604,-37.42467,520
t_6558,-72.90685,-37.41961,479
t_6559,-72.93767,-37.41456,592
t_6560,-72.96848,-37.40951,482
t_6561,-72.83888,-37.40516,415
t_6562,-72.9993,-37.40447,489
t_6563,-72.73055,-37.72939,586
t_6564,-72.76127,-37.72434,791
t_6565,-72.792,-37.7193,900
t_6566,-72.66274,-37.7151,892
t_6567,-72.82272,-37.71426,502
t_6568,-72.69346,-37.71004,619
t_6569,-72.72419,-37.70499,402
t_6570,-72.75492,-37.69993,640
t_6571,-72.78565,-37.69489,600
t_6572,-72.81638,-37.68985,779
t_6573,-72.68709,-37.68563,623
t_6574,-72.71783,-37.68057,737
t_6575,-72.74856,-37.67551,900
t_6576,-72.7793,-37.67046,889
t_6577,-72.81004,-37.66541,798
t_6578,-72.68072,-37.6612,627
t_6579,-72.71146,-37.65613,559
t_6580,-72.7422,-37.65107,349
t_6581,-72.77295,-37.64602,705
t_6582,-72.80369,-37.64097,803
t_6583,-72.67435,-37.63676,597
t_6584,-72.83444,-37.63593,560
t_6585,-72.70509,-37.63169,566
t_6586,-72.73584,-37.62662,586
t_6587,-72.76659,-37.62157,580
t_6588,-72.79734,-37.61651,703
t_6589,-72.66797,-37.6123,477
t_6590,-72.8281,-37.61146,632
t_6591,-72.69872,-37.60723,457
t_6592,-72.72948,-37.60216,285
t_6593,-72.76023,-37.5971,628
t_6594,-72.79099,-37.59204,480
t_6595,-72.66159,-37.58783,332
t_6596,-72.82175,-37.58699,611
t_6597,-72.69235,-37.58276,439
t_6598,-72.72311,-37.57769,524
t_6599,-72.75387,-37.57262,571
t_6600,-72.78464,-37.56756,635
t_6601,-72.81541,-37.5625,873
t_6602,-72.68597,-37.55827,714
t_6603,-72.71674,-37.5532,535
t_6604,-72.74751,-37.54813,409
t_6605,-72.77828,-37.54306,468
t_6606,-72.80906,-37.538,425
t_6607,-72.6796,-37.53377,347
t_6608,-72.71037,-37.5287,803
t_6609,-72.74114,-37.52362,684
t_6610,-72.77192,-37.51855,454
t_6611,-72.8027,-37.51349,288
t_6612,-72.67322,-37.50926,339
t_6613,-72.83349,-37.50843,300
t_6614,-72.70399,-37.50418,348
t_6615,-72.73478,-37.4991,525
t_6616,-72.76556,-37.49403,735
t_6617,-72.79635,-37.48896,756
t_6618,-72.66683,-37.48474,405
t_6619,-72.82714,-37.4839,421
t_6620,-72.69762,-37.47965,479
t_6621,-72.7284,-37.47457,619
t_6622,-72.7592,-37.46949,451
t_6623,-72.78999,-37.46442,624
t_6624,-72.66044,-37.4602,377
t_6625,-72.82078,-37.45935,406
t_6626,-72.69124,-37.45511,589
t_6627,-72.72203,-37.45002,618
t_6628,-72.75283,-37.44494,682
t_6629,-72.78363,-37.43987,313
t_6630,-72.81443,-37.4348,450
t_6631,-72.68485,-37.43056,477
t_6632,-72.71565,-37.42547,565
t_6633,-73.23073,-38.1796,612
t_6634,-73.29198,-38.16978,611
t_6635,-73.35324,-38.15998,600
t_6636,-73.21827,-38.13123,900
t_6637,-73.27955,-38.1214,856
t_6638,-73.34083,-38.11158,600
t_6639,-73.20581,-38.08281,714
t_6640,-73.2671,-38.07296,560
t_6641,-73.32841,-38.06313,801
t_6642,-73.25465,-38.02447,900
t_6643,-73.31598,-38.01463,900
t_6644,-73.37733,-38.0048,315
t_6645,-73.24219,-37.97593,900
t_6646,-73.30354,-37.96607,900
t_6647,-73.36491,-37.95623,531
t_6648,-73.22971,-37.92734,860
t_6649,-73.29109,-37.91747,399
t_6650,-73.35249,-37.90761,231
t_6651,-73.21722,-37.8787,726
t_6652,-73.24793,-37.87375,732
t_6653,-73.27863,-37.86881,741
t_6654,-73.30934,-37.86387,552
t_6655,-73.34005,-37.85893,633
t_6656,-73.21098,-37.85436,618
t_6657,-73.37077,-37.854,687
t_6658,-73.24169,-37.8494,761
t_6659,-73.2724,-37.84446,516
t_6660,-73.30311,-37.83951,520
t_6661,-73.33383,-37.83458,900
t_6662,-73.20473,-37.83,671
t_6663,-73.36455,-37.82964,529
t_6664,-73.23544,-37.82505,739
t_6665,-73.26616,-37.8201,467
t_6666,-73.29688,-37.81515,773
t_6667,-73.32761,-37.81021,273
t_6668,-73.35833,-37.80527,328
t_6669,-73.2292,-37.80067,900
t_6670,-73.25992,-37.79572,900
t_6671,-73.29065,-37.79077,811
t_6672,-73.32138,-37.78582,571
t_6673,-73.35211,-37.78088,378
t_6674,-73.22295,-37.77629,900
t_6675,-73.25368,-37.77133,577
t_6676,-73.28441,-37.76638,875
t_6677,-73.31515,-37.76143,859
t_6678,-73.34589,-37.75648,792
t_6679,-73.2167,-37.75189,829
t_6680,-73.37663,-37.75154,571
t_6681,-73.24743,-37.74693,812
t_6682,-73.27817,-37.74197,900
t_6683,-73.30892,-37.73702,879
t_6684,-73.33966,-37.73207,528
t_6685,-73.21044,-37.72748,552
t_6686,-73.37041,-37.72713,630
t_6687,-73.24119,-37.72251,861
t_6688,-73.27193,-37.71755,842
t_6689,-73.30268,-37.7126,739
t_6690,-73.33343,-37.70764,545
t_6691,-73.20419,-37.70306,675
t_6692,-73.36419,-37.7027,409
t_6693,-73.23494,-37.69809,642
t_6694,-73.26569,-37.69312,900
t_6695,-73.29644,-37.68816,848
t_6696,-73.3272,-37.68321,746
t_6697,-73.35796,-37.67825,654
t_6698,-73.22868,-37.67365,823
t_6699,-73.25944,-37.66868,900
t_6700,-73.2902,-37.66371,900
t_6701,-73.32097,-37.65875,424
t_6702,-73.35174,-37.6538,403
t_6703,-73.04705,-38.20917,434
t_6704,-73.10827,-38.19929,865
t_6705,-73.16949,-38.18944,595
t_6706,-73.03452,-38.16085,473
t_6707,-73.09576,-38.15096,505
t_6708,-73.15701,-38.14108,553
t_6709,-73.02198,-38.11247,599
t_6710,-73.08324,-38.10257,637
t_6711,-73.14452,-38.09268,773
t_6712,-73.07071,-38.05412,661
t_6713,-73.13201,-38.04422,657
t_6714,-73.19333,-38.03434,541
t_6715,-73.05817,-38.00563,568
t_6716,-73.1195,-37.99571,704
t_6717,-73.18084,-37.98581,588
t_6718,-73.04562,-37.95708,705
t_6719,-73.10697,-37.94715,694
t_6720,-73.16834,-37.93724,555
t_6721,-73.03306,-37.90848,586
t_6722,-73.06375,-37.90351,530
t_6723,-73.09444,-37.89854,832
t_6724,-73.12513,-37.89357,856
t_6725,-73.15583,-37.88861,836
t_6726,-73.02678,-37.88417,577
t_6727,-73.18652,-37.88365,646
t_6728,-73.05747,-37.87919,900
t_6729,-73.08817,-37.87421,427
t_6730,-73.11886,-37.86924,534
t_6731,-73.14957,-37.86427,544
t_6732,-73.02049,-37.85983,789
t_6733,-73.18027,-37.85931,481
t_6734,-73.05119,-37.85485,900
t_6735,-73.08189,-37.84987,881
t_6736,-73.1126,-37.8449,368
t_6737,-73.1433,-37.83993,431
t_6738,-73.17401,-37.83496,673
t_6739,-73.0449,-37.8305,446
t_6740,-73.07561,-37.82552,627
t_6741,-73.10632,-37.82054,685
t_6742,-73.13704,-37.81557,461
t_6743,-73.16776,-37.8106,513
t_6744,-73.03862,-37.80614,682
t_6745,-73.19848,-37.80563,585
t_6746,-73.06933,-37.80115,710
t_6747,-73.10005,-37.79617,900
t_6748,-73.13077,-37.79119,545
t_6749,-73.16149,-37.78622,810
t_6750,-73.03233,-37.78176,580
t_6751,-73.19222,-37.78125,729
t_6752,-73.06305,-37.77677,757
t_6753,-73.09377,-37.77179,805
t_6754,-73.1245,-37.76681,442
t_6755,-73.15523,-37.76183,800
t_6756,-73.02604,-37.75738,588
t_6757,-73.18596,-37.75686,585
t_6758,-73.05676,-37.75238,531
t_6759,-73.0875,-37.74739,431
t_6760,-73.11823,-37.74241,750
t_6761,-73.14896,-37.73743,730
t_6762,-73.01974,-37.73297,458
t_6763,-73.1797,-37.73245,843
t_6764,-73.05048,-37.72798,613
t_6765,-73.08121,-37.72298,703
t_6766,-73.11195,-37.71799,490
t_6767,-73.14269,-37.71301,735
t_6768,-73.17344,-37.70803,484
t_6769,-73.04419,-37.70356,798
t_6770,-73.07493,-37.69856,620
t_6771,-73.10567,-37.69357,421
t_6772,-73.13642,-37.68858,580
t_6773,-72.92465,-38.22897,649
t_6774,-72.98585,-38.21906,505
t_6775,-72.85086,-38.19063,453
t_6776,-72.91207,-38.18068,354
t_6777,-72.97329,-38.17075,480
t_6778,-72.83824,-38.1423,359
t_6779,-72.89948,-38.13234,254
t_6780,-72.96072,-38.1224,389
t_6781,-72.88687,-38.08394,378
t_6782,-72.94814,-38.07398,322
t_6783,-73.00942,-38.06404,412
t_6784,-72.87426,-38.03549,475
t_6785,-72.93555,-38.02552,268
t_6786,-72.99686,-38.01557,270
t_6787,-72.86163,-37.98699,262
t_6788,-72.92295,-37.977,464
t_6789,-72.98428,-37.96703,668
t_6790,-72.84899,-37.93844,534
t_6791,-72.87967,-37.93343,585
t_6792,-72.91034,-37.92844,900
t_6793,-72.94102,-37.92344,514
t_6794,-72.97169,-37.91845,421
t_6795,-72.84267,-37.91414,659
t_6796,-73.00238,-37.91347,481
t_6797,-72.87335,-37.90913,813
t_6798,-72.90403,-37.90413,580
t_6799,-72.93471,-37.89913,465
t_6800,-72.9654,-37.89414,716
t_6801,-72.99609,-37.88915,739
t_6802,-72.86703,-37.88482,599
t_6803,-72.89772,-37.87981,900
t_6804,-72.92841,-37.87481,734
t_6805,-72.9591,-37.86981,612
t_6806,-72.98979,-37.86482,580
t_6807,-72.86071,-37.8605,900
t_6808,-72.8914,-37.85548,842
t_6809,-72.9221,-37.85048,579
t_6810,-72.95279,-37.84548,602
t_6811,-72.9835,-37.84048,900
t_6812,-72.85439,-37.83616,747
t_6813,-73.0142,-37.83549,753
t_6814,-72.88508,-37.83114,802
t_6815,-72.91579,-37.82613,591
t_6816,-72.94649,-37.82113,500
t_6817,-72.9772,-37.81613,464
t_6818,-72.84806,-37.8118,547
t_6819,-73.00791,-37.81113,419
t_6820,-72.87876,-37.80679,625
t_6821,-72.90947,-37.80177,709
t_6822,-72.94018,-37.79676,648
t_6823,-72.97089,-37.79176,536
t_6824,-72.84173,-37.78744,512
t_6825,-73.00161,-37.78676,477
t_6826,-72.87244,-37.78242,601
t_6827,-72.90315,-37.7774,538
t_6828,-72.93387,-37.77239,380
t_6829,-72.96459,-37.76738,672
t_6830,-72.99531,-37.76237,441
t_6831,-72.86611,-37.75803,390
t_6832,-72.89683,-37.75301,575
t_6833,-72.92756,-37.748,589
t_6834,-72.95828,-37.74298,424
t_6835,-72.98901,-37.73798,504
t_6836,-72.85978,-37.73364,519
t_6837,-72.89051,-37.72861,489
t_6838,-72.92124,-37.72359,572
t_6839,-72.95197,-37.71858,808
t_6840,-72.98271,-37.71357,675
t_6841,-72.85345,-37.70923,648
t_6842,-73.01345,-37.70856,586
t_6843,-72.6673,-38.22057,262
t_6844,-72.72848,-38.21057,376
t_6845,-72.78966,-38.20059,374
t_6846,-72.71581,-38.16227,314
t_6847,-72.77702,-38.15228,321
t_6848,-72.70313,-38.11392,305
t_6849,-72.76437,-38.10391,473
t_6850,-72.82561,-38.09392,463
t_6851,-72.69044,-38.06552,439
t_6852,-72.7517,-38.05549,376
t_6853,-72.81297,-38.04548,453
t_6854,-72.67774,-38.01707,354
t_6855,-72.73903,-38.00702,502
t_6856,-72.80032,-37.997,322
t_6857,-72.66503,-37.96856,386
t_6858,-72.69568,-37.96353,635
t_6859,-72.72634,-37.9585,574
t_6860,-72.757,-37.95348,538
t_6861,-72.78766,-37.94846,508
t_6862,-72.65867,-37.94429,564
t_6863,-72.81833,-37.94345,853
t_6864,-72.68933,-37.93925,516
t_6865,-72.71999,-37.93422,452
t_6866,-72.75066,-37.92919,562
t_6867,-72.78133,-37.92417,498
t_6868,-72.812,-37.91915,580
t_6869,-72.68297,-37.91496,456
t_6870,-72.71364,-37.90992,423
t_6871,-72.74431,-37.90489,366
t_6872,-72.77499,-37.89987,442
t_6873,-72.80567,-37.89485,533
t_6874,-72.67661,-37.89066,316
t_6875,-72.83635,-37.88983,433
t_6876,-72.70729,-37.88562,617
t_6877,-72.73797,-37.88058,754
t_6878,-72.76865,-37.87555,571
t_6879,-72.79933,-37.87053,780
t_6880,-72.67025,-37.86634,216
t_6881,-72.83002,-37.86551,852
t_6882,-72.70093,-37.8613,416
t_6883,-72.73162,-37.85626,644
t_6884,-72.7623,-37.85123,456
t_6885,-72.793,-37.8462,676
t_6886,-72.66388,-37.84201,274
t_6887,-72.82369,-37.84117,756
t_6888,-72.69457,-37.83696,408
t_6889,-72.72526,-37.83192,653
t_6890,-72.75596,-37.82689,699
t_6891,-72.78666,-37.82185,900
t_6892,-72.65752,-37.81767,250
t_6893,-72.81736,-37.81683,900
t_6894,-72.68821,-37.81262,417
t_6895,-72.71891,-37.80757,433
t_6896,-72.74961,-37.80253,900
t_6897,-72.78031,-37.7975,607
t_6898,-72.81102,-37.79246,863
t_6899,-72.68185,-37.78826,263
t_6900,-72.71255,-37.78321,502
t_6901,-72.74326,-37.77817,643
t_6902,-72.77397,-37.77313,586
t_6903,-72.80468,-37.76809,432
t_6904,-72.67548,-37.76389,296
t_6905,-72.8354,-37.76306,445
t_6906,-72.70619,-37.75883,548
t_6907,-72.73691,-37.75379,783
t_6908,-72.76762,-37.74874,792
t_6909,-72.79834,-37.7437,543
t_6910,-72.66911,-37.7395,663
t_6911,-72.82906,-37.73867,588
t_6912,-72.69983,-37.73444,564
t_6913,-73.3904,-38.30486,543
t_6914,-73.45159,-38.29512,560
t_6915,-73.43924,-38.24686,542
t_6916,-73.50047,-38.23713,600
t_6917,-73.42688,-38.19855,509
t_6918,-73.48813,-38.1888,600
t_6919,-73.41451,-38.15019,230
t_6920,-73.47579,-38.14043,600
t_6921,-73.40212,-38.10178,288
t_6922,-73.46343,-38.092,600
t_6923,-73.38973,-38.05332,621
t_6924,-73.45106,-38.04352,295
t_6925,-73.5124,-38.03375,600
t_6926,-73.43868,-37.99499,239
t_6927,-73.50005,-37.9852,600
t_6928,-73.42629,-37.94641,353
t_6929,-73.48768,-37.9366,285
t_6930,-73.41389,-37.89777,316
t_6931,-73.47531,-37.88795,274
t_6932,-73.40148,-37.84908,301
t_6933,-73.4322,-37.84416,269
t_6934,-73.46292,-37.83924,262
t_6935,-73.49365,-37.83433,258
t_6936,-73.52438,-37.82943,312
t_6937,-73.39527,-37.82472,448
t_6938,-73.426,-37.81979,374
t_6939,-73.45673,-37.81487,284
t_6940,-73.48746,-37.80996,421
t_6941,-73.51819,-37.80505,362
t_6942,-73.38906,-37.80034,236
t_6943,-73.41979,-37.79541,368
t_6944,-73.45053,-37.79049,334
t_6945,-73.48127,-37.78557,485
t_6946,-73.51201,-37.78066,302
t_6947,-73.38285,-37.77595,402
t_6948,-73.41359,-37.77102,269
t_6949,-73.44433,-37.76609,330
t_6950,-73.47507,-37.76117,424
t_6951,-73.50582,-37.75625,386
t_6952,-73.53657,-37.75134,413
t_6953,-73.40738,-37.74661,328
t_6954,-73.43812,-37.74168,554
t_6955,-73.46887,-37.73675,544
t_6956,-73.49962,-37.73183,453
t_6957,-73.53038,-37.72692,288
t_6958,-73.40116,-37.72219,308
t_6959,-73.43192,-37.71725,401
t_6960,-73.46267,-37.71232,456
t_6961,-73.49343,-37.7074,335
t_6962,-73.52419,-37.70248,330
t_6963,-73.39495,-37.69775,225
t_6964,-73.42571,-37.69282,330
t_6965,-73.21113,-39.32543,387
t_6966,-73.19879,-39.27832,266
t_6967,-73.23477,-39.17434,247
t_6968,-73.22243,-39.12707,228
t_6969,-73.21007,-39.07974,247
t_6970,-73.27083,-39.07011,228
t_6971,-73.25849,-39.02272,284
t_6972,-73.24613,-38.97528,247
t_6973,-73.23377,-38.92778,437
t_6974,-73.29461,-38.91813,600
t_6975,-73.2214,-38.88024,459
t_6976,-73.28226,-38.87057,600
t_6977,-73.20901,-38.83264,401
t_6978,-73.2699,-38.82296,328
t_6979,-73.33081,-38.81329,323
t_6980,-73.25753,-38.77529,499
t_6981,-73.31846,-38.76562,403
t_6982,-73.24515,-38.72758,417
t_6983,-73.3061,-38.71789,473
t_6984,-73.36707,-38.70821,446
t_6985,-73.23276,-38.67981,504
t_6986,-73.29374,-38.6701,421
t_6987,-73.35473,-38.66041,529
t_6988,-73.22036,-38.63199,524
t_6989,-73.28136,-38.62227,461
t_6990,-73.34237,-38.61257,463
t_6991,-73.20795,-38.58412,515
t_6992,-73.26897,-38.57439,744
t_6993,-73.33001,-38.56467,569
t_6994,-73.25658,-38.52645,531
t_6995,-73.31764,-38.51671,421
t_6996,-73.37871,-38.507,601
t_6997,-73.24417,-38.47846,609
t_6998,-73.30526,-38.46871,900
t_6999,-73.36635,-38.45898,622
t_7000,-73.23175,-38.43042,892
t_7001,-73.29286,-38.42065,546
t_7002,-73.35398,-38.41091,546
t_7003,-73.21932,-38.38233,858
t_7004,-73.28046,-38.37255,900
t_7005,-73.3416,-38.36279,469
t_7006,-73.20688,-38.33418,900
t_7007,-73.26804,-38.32439,400
t_7008,-73.32921,-38.31461,609
t_7009,-73.25562,-38.27618,865
t_7010,-73.31681,-38.26639,571
t_7011,-73.37802,-38.25661,682
t_7012,-73.24318,-38.22791,525
t_7013,-73.3044,-38.21811,764
t_7014,-73.36563,-38.20832,497
t_7015,-72.8476,-39.38323,468
t_7016,-72.90816,-39.37355,900
t_7017,-72.96873,-39.36389,473
t_7018,-72.8957,-39.32652,511
t_7019,-72.9563,-39.31684,600
t_7020,-73.0169,-39.30719,724
t_7021,-72.88323,-39.27943,482
t_7022,-72.94385,-39.26974,662
t_7023,-73.00448,-39.26007,587
t_7024,-72.87074,-39.2323,525
t_7025,-72.93139,-39.22259,779
t_7026,-72.99205,-39.21291,724
t_7027,-72.85825,-39.18511,527
t_7028,-72.91892,-39.17539,753
t_7029,-72.9796,-39.16569,486
t_7030,-72.84575,-39.13787,667
t_7031,-72.90644,-39.12814,894
t_7032,-72.96715,-39.11842,697
t_7033,-72.89395,-39.08084,212
t_7034,-72.95468,-39.07111,189
t_7035,-73.01542,-39.06139,411
t_7036,-72.88145,-39.03348,279
t_7037,-72.9422,-39.02374,292
t_7038,-73.00297,-39.01401,449
t_7039,-72.86894,-38.98608,246
t_7040,-72.92972,-38.97632,232
t_7041,-72.99051,-38.96657,235
t_7042,-72.85642,-38.93862,271
t_7043,-72.91722,-38.92884,279
t_7044,-72.97803,-38.91909,467
t_7045,-72.84388,-38.89111,251
t_7046,-72.90471,-38.88132,226
t_7047,-72.96555,-38.87155,421
t_7048,-72.89219,-38.83374,226
t_7049,-72.95306,-38.82396,310
t_7050,-73.01393,-38.81419,282
t_7051,-72.87966,-38.78612,247
t_7052,-72.94055,-38.77632,273
t_7053,-73.00145,-38.76653,251
t_7054,-72.86712,-38.73844,282
t_7055,-72.92804,-38.72862,265
t_7056,-72.98896,-38.71883,366
t_7057,-72.85457,-38.69071,368
t_7058,-72.91551,-38.68088,482
t_7059,-72.97646,-38.67107,348
t_7060,-72.84201,-38.64293,281
t_7061,-72.90297,-38.63308,443
t_7062,-72.96395,-38.62325,502
t_7063,-72.89043,-38.58524,283
t_7064,-72.95143,-38.57539,355
t_7065,-73.01243,-38.56557,726
t_7066,-72.87787,-38.53734,319
t_7067,-72.93889,-38.52748,503
t_7068,-72.99993,-38.51764,480
t_7069,-72.8653,-38.48939,240
t_7070,-72.92635,-38.47951,465
t_7071,-72.98741,-38.46966,608
t_7072,-72.85272,-38.44138,427
t_7073,-72.91379,-38.43149,430
t_7074,-72.97488,-38.42162,536
t_7075,-72.84013,-38.39333,515
t_7076,-72.90123,-38.38342,461
t_7077,-72.96234,-38.37354,281
t_7078,-72.88865,-38.3353,418
t_7079,-72.94979,-38.3254,497
t_7080,-73.01093,-38.31552,586
t_7081,-72.87607,-38.28713,635
t_7082,-72.93723,-38.27721,399
t_7083,-72.9984,-38.26732,732
t_7084,-72.86347,-38.2389,432
t_7085,-73.10229,-39.39165,807
t_7086,-73.16287,-39.38206,333
t_7087,-73.02932,-39.35425,632
t_7088,-73.08991,-39.34463,900
t_7089,-73.15051,-39.33502,728
t_7090,-73.07752,-39.29755,620
t_7091,-73.13815,-39.28793,560
t_7092,-73.06512,-39.25042,776
t_7093,-73.12577,-39.24078,461
t_7094,-73.18644,-39.23117,227
t_7095,-73.05271,-39.20324,466
t_7096,-73.11339,-39.19359,703
t_7097,-73.17408,-39.18396,192
t_7098,-73.04029,-39.15601,341
t_7099,-73.10099,-39.14634,325
t_7100,-73.16171,-39.1367,272
t_7101,-73.02786,-39.10873,484
t_7102,-73.08859,-39.09905,445
t_7103,-73.14932,-39.08938,276
t_7104,-73.07617,-39.0517,311
t_7105,-73.13693,-39.04202,290
t_7106,-73.1977,-39.03236,585
t_7107,-73.06374,-39.0043,312
t_7108,-73.12453,-38.99461,409
t_7109,-73.18533,-38.98493,414
t_7110,-73.05131,-38.95685,382
t_7111,-73.11212,-38.94714,436
t_7112,-73.17294,-38.93745,608
t_7113,-73.03886,-38.90935,473
t_7114,-73.09969,-38.89963,333
t_7115,-73.16054,-38.88992,533
t_7116,-73.0264,-38.86179,217
t_7117,-73.08726,-38.85206,332
t_7118,-73.14813,-38.84234,430
t_7119,-73.07482,-38.80444,314
t_7120,-73.13571,-38.79471,408
