STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,SOIL_TYPE,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,REFERENCES,VS30,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,GMICE
ms_577,Bijnor,29.372,78.136,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1198,Gua,22.211,85.383,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_576,Bijawar,24.629,79.5,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_565,Bidhuna,26.804,79.504,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1055,Gangapur,25.166,82.325,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1054,Gangaganj,26.722,81.197,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_649,Burawali,28.613,78.281,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1205,Guna,24.652,77.18,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1210,Gupalia,24.315,77.919,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_555,Bhubaneswar,20.297,85.825,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_554,Bhot,28.843,79.136,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_653,But Berahawa,24.269,83.404,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_545,Bhootpuri Tiraha,29.322,78.654,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1047,Gajraula,28.844,78.239,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_543,Bhojpur,28.961,78.839,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_536,Bhitauli,27.056,83.612,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1040,Gahloo,26.686,79.737,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_532,Bhimpur,28.141,80.229,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_527,Bhilwal,26.701,81.265,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1166,Gopalpur,25.237,87.016,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_585,Bilari,28.623,78.801,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_593,Bilsi,28.127,78.906,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_620,Biswanath,24.813,91.756,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_642,Budhana,29.28,77.468,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1080,Garu,23.67,84.234,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1074,Garhani,25.409,84.56,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_639,Brijmanganj,27.198,83.196,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1113,Ghatshila,22.586,86.474,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_636,Brajrajnagar,21.818,83.92,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1064,Gangta Mod,25.046,86.503,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_632,Borrio,25.029,87.591,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_643,Budni,22.776,77.682,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_622,Bithan,25.704,86.292,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1061,Gangoh,29.78,77.262,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1060,Gangeshwari,28.54,78.29,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_619,Biswa,27.495,80.995,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1151,Gogri,25.412,86.641,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_618,Bishrampur,23.189,83.005,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_611,Bisalpur,28.3,79.8,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_610,Birtamod,26.633,87.983,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_609,Birsinghpur,27.876,81.221,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_595,Bina,24.149,82.765,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1130,Ghimau,26.788,80.072,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1132,Ghorawal,24.75,82.78,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1134,Ghorsara,26.673,81.183,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1137,Ghungchiyayi,28.43,80.077,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1139,Giddhi,23.783,83.567,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_594,Bina,24.18,78.2,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1149,Godhna,25.539,85.911,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1236,Haidargarh,26.604,81.363,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_658,Chabra,24.665,76.845,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_430,Bazar Shukul,26.563,81.532,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_506,Bharthui,26.191,84.242,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1336,Ikodia,24.282,77.91,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_485,Bhaiyathan,23.392,82.849,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1339,Imphal,24.818,93.949,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_482,Bhairampur,27.15,81.846,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1343,Isagarh,24.829,77.879,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_476,Bhagatpur,28.926,78.841,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_696,Chanderi,24.712,78.136,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_473,Bhadrapur,26.544,88.094,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1355,Itchapuram,19.116,84.684,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1361,Jadia,26.097,86.983,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_470,Bhadmar,26.389,81.425,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_468,Bewar,27.217,79.298,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1367,Jagdishpur,25.466,84.416,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1369,Jagdishpur,25.143,86.983,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1370,Jagdishpur,26.689,84.578,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1373,Jaggannathpur,22.289,86.813,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1374,Jagner,26.862,77.601,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1377,Jahazpur,25.619,75.28,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_462,Bermo,23.783,85.949,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1384,Jaisinghpur,26.284,82.243,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1386,Jaithari,23.042,81.803,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_996,Eluru,16.709,81.095,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_995,Ekma,25.965,84.535,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_452,Bemetaria,21.713,81.536,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1408,Jamania,25.363,83.545,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1409,Jamapur,26.188,84.26,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_436,Behat,30.166,77.616,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1335,Ikdil,26.751,79.091,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_486,Bhakrauli,28.305,78.459,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1332,Icchagarh,23.045,85.936,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1297,Hathri/Hathdi,20.59,86.707,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1238,Haidernagar,24.486,83.944,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_659,Chachai,23.172,81.652,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1244,Haldi (Pantnagar),29.036,79.447,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1245,Haldwani,29.218,79.512,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1246,Halia,24.83,82.322,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1250,Hansdiha,24.599,87.079,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_503,Bharawan,27.164,80.704,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1259,Hardoiya,26.664,81.149,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1263,Hariharganj,24.541,84.279,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_502,Bharauti,25.52,82.063,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1279,Harpura,24.149,83.333,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1286,Hasanpur,25.858,85.798,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_501,Bharatpur,27.881,77.96,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1330,Husainabad,24.533,84.0,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1299,Hatiakhera,23.629,77.908,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_498,Bharatkup,25.199,80.782,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1023,Fatehpur Sikri,27.099,77.67,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
ms_1016,Fatehpur,24.191,79.519,macroseismic,,,,,,,,,,,,,,0.033254047,0.094826567,,0.020829355,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,4.0,0.8,0.65,2.245255779,0.95,0.004743567,,WordenEtAl2012
