custom_site_id,lon,lat,slope,vs30,geology,xvf,region,vs30measured
t_22280,19.71124974,41.870417,0.25433236,876.6304,CENOZOIC,40.41473583,4,FALSE
t_22281,19.71124974,41.87875033,0.24416758,900,PLEISTOCENE,40.21404541,4,FALSE
t_22282,19.71124974,41.88708366,0.23065394,843.2553,PLEISTOCENE,40.01335498,4,FALSE
t_22283,19.71958307,41.870417,0.23940258,864.4571,PLEISTOCENE,39.74109546,4,FALSE
t_22284,19.71958307,41.87875033,0.22947402,780.3799,PLEISTOCENE,39.54049296,4,FALSE
t_22285,19.5612498,41.87875033,0.1993423,774.12305,PLEISTOCENE,52.33561348,4,FALSE
t_22286,19.5612498,41.93708364,0.006635642,270.24216,PLEISTOCENE,50.9196662,4,FALSE
t_22287,19.56958313,41.87875033,0.028003873,682.2788,CENOZOIC,51.66235317,4,FALSE
t_22288,19.56958313,41.88708366,0.20797297,738.18677,CENOZOIC,51.46016739,4,FALSE
t_22289,19.56958313,41.90375032,0.000539592,337.63882,PLEISTOCENE,51.05579584,4,FALSE
t_22290,19.56958313,41.91208365,0.001300156,229.18442,PLEISTOCENE,50.85361006,4,FALSE
t_22291,19.56958313,41.92041698,0.000539592,212.78233,PLEISTOCENE,50.65141444,4,FALSE
t_22292,19.56958313,41.92875031,0.002158369,262.0682,PLEISTOCENE,50.4492183,4,FALSE
t_22293,19.56958313,41.93708364,0.021383699,303.6797,PLEISTOCENE,50.24702215,4,FALSE
t_22294,19.57791646,41.87875033,0.20084898,729.89484,CENOZOIC,50.98909285,4,FALSE
t_22295,19.57791646,41.88708366,0.104302645,656.664,CENOZOIC,50.78699508,4,FALSE
t_22296,19.57791646,41.89541699,0.003846079,386.531,PLEISTOCENE,50.58489731,4,FALSE
t_22297,19.57791646,41.90375032,0.000903763,253.08102,PLEISTOCENE,50.38279954,4,FALSE
t_22298,19.57791646,41.91208365,0.000903839,199.43697,PLEISTOCENE,50.18070177,4,FALSE
t_22299,19.57791646,41.92041698,0.001300209,224.51878,PLEISTOCENE,49.97859423,4,FALSE
t_22300,19.57791646,41.92875031,0.014688824,292.4675,PLEISTOCENE,49.77648617,4,FALSE
t_22301,19.57791646,41.93708364,0.008659604,296.9266,PLEISTOCENE,49.57437811,4,FALSE
t_22302,19.58624979,41.87875033,0.14373097,734.3329,CENOZOIC,50.31583254,4,FALSE
t_22303,19.58624979,41.88708366,0.016687963,457.4961,PLEISTOCENE,50.11382277,4,FALSE
t_22304,19.58624979,41.89541699,0.000724908,277.0203,PLEISTOCENE,49.91181301,4,FALSE
t_22305,19.58624979,41.90375032,0.000903763,226.06406,PLEISTOCENE,49.70980325,4,FALSE
t_22306,19.58624979,41.91208365,0.002428277,214.98111,PLEISTOCENE,49.50779349,4,FALSE
t_22307,19.58624979,41.92041698,0.006129171,239.42365,PLEISTOCENE,49.30577402,4,FALSE
t_22308,19.58624979,41.92875031,0.008228184,284.55057,PLEISTOCENE,49.10375404,4,FALSE
t_22309,19.58624979,41.93708364,0.02070914,298.2021,CENOZOIC,48.90173406,4,FALSE
t_22310,19.58624979,41.94541697,0.005121167,294.11725,CENOZOIC,48.69971408,4,FALSE
t_22311,19.59458312,41.87875033,0.04641589,533.43567,CENOZOIC,49.64244764,4,FALSE
t_22312,19.59458312,41.88708366,0.000903612,304.63327,PLEISTOCENE,49.44052585,4,FALSE
t_22313,19.59458312,41.89541699,0.000724908,237.27571,PLEISTOCENE,49.23860407,4,FALSE
t_22314,19.59458312,41.90375032,0.002697962,237.08942,PLEISTOCENE,49.03668228,4,FALSE
t_22315,19.59458312,41.91208365,0.010367672,248.1326,PLEISTOCENE,48.83476049,4,FALSE
t_22316,19.59458312,41.92041698,0.004346976,237.16608,PLEISTOCENE,48.63282909,4,FALSE
t_22317,19.59458312,41.92875031,0.002241768,239.50803,CENOZOIC,48.43089719,4,FALSE
t_22318,19.59458312,41.93708364,0.00652843,284.73486,CENOZOIC,48.22896529,4,FALSE
t_22319,19.60291645,41.87875033,0.001807072,320.21973,PLEISTOCENE,48.96904077,4,FALSE
t_22320,19.60291645,41.88708366,0.000724813,229.8279,PLEISTOCENE,48.76720695,4,FALSE
t_22321,19.60291645,41.89541699,0.000539592,222.72313,PLEISTOCENE,48.56537313,4,FALSE
t_22322,19.60291645,41.90375032,0.010866177,248.82153,PLEISTOCENE,48.3635393,4,FALSE
t_22323,19.60291645,41.91208365,0.003900467,248.37988,PLEISTOCENE,48.16170548,4,FALSE
t_22324,19.60291645,41.92041698,0.005637535,227.26527,PLEISTOCENE,47.95986216,4,FALSE
t_22325,19.60291645,41.92875031,0.003666356,213.79626,CENOZOIC,47.75801833,4,FALSE
t_22326,19.61124978,41.87875033,0.000724719,217.1699,PLEISTOCENE,48.29563389,4,FALSE
t_22327,19.61124978,41.88708366,0.000539592,204.44427,PLEISTOCENE,48.09388804,4,FALSE
t_22328,19.61124978,41.89541699,0.005935516,222.46356,PLEISTOCENE,47.89214219,4,FALSE
t_22329,19.61124978,41.90375032,0.004377198,231.44621,PLEISTOCENE,47.69039633,4,FALSE
t_22330,19.61124978,41.91208365,0.008175781,229.37395,CENOZOIC,47.48865048,4,FALSE
t_22331,19.61124978,41.92041698,0.002428532,226.92789,PLEISTOCENE,47.28689523,4,FALSE
t_22332,19.61124978,41.92875031,0.001807983,218.13339,PLEISTOCENE,47.08513948,4,FALSE
t_22333,19.61124978,41.93708364,0.00154786,221.6381,PLEISTOCENE,46.88338373,4,FALSE
t_22334,19.61958311,41.87875033,0.000903536,204.1556,PLEISTOCENE,47.62222702,4,FALSE
t_22335,19.61958311,41.88708366,0.000539592,215.38576,PLEISTOCENE,47.42056913,4,FALSE
t_22336,19.61958311,41.89541699,0.001079185,241.46678,PLEISTOCENE,47.21891125,4,FALSE
t_22337,19.61958311,41.90375032,0.005118751,241.5032,CENOZOIC,47.01725336,4,FALSE
t_22338,19.61958311,41.91208365,0.004482432,231.77579,CENOZOIC,46.81559547,4,FALSE
t_22339,19.61958311,41.92875031,0.002276972,231.88132,PLEISTOCENE,46.41226062,4,FALSE
t_22340,19.61958311,41.93708364,0.003322542,244.76382,PLEISTOCENE,46.21059296,4,FALSE
t_22341,19.62791644,41.87875033,0.002240115,220.45891,PLEISTOCENE,46.94882014,4,FALSE
t_22342,19.62791644,41.88708366,0.005798505,254.98982,PLEISTOCENE,46.74725022,4,FALSE
t_22343,19.62791644,41.90375032,0.012078846,262.86032,PLEISTOCENE,46.34411039,4,FALSE
t_22344,19.63624977,41.87875033,0.005655743,247.74556,PLEISTOCENE,46.27541327,4,FALSE
t_22345,19.6445831,41.84541701,0.00154591,265.77145,PLEISTOCENE,46.40758232,4,FALSE
t_22346,19.65291643,41.80375036,0.067031056,529.05023,PLEISTOCENE,46.74032589,4,FALSE
t_22347,19.65291643,41.81208369,0.10741262,648.1502,PLEISTOCENE,46.53902898,4,FALSE
t_22348,19.65291643,41.82041702,0.09402486,607.3955,PLEISTOCENE,46.33773207,4,FALSE
t_22349,19.65291643,41.82875035,0.043815065,457.3916,PLEISTOCENE,46.13643515,4,FALSE
t_22350,19.65291643,41.83708368,0.01679692,342.67627,PLEISTOCENE,45.93512959,4,FALSE
t_22351,19.65291643,41.84541701,0.006867081,285.51013,PLEISTOCENE,45.73382358,4,FALSE
t_22352,19.66124976,41.80375036,0.15948318,755.2022,PLEISTOCENE,46.06612778,4,FALSE
t_22353,19.66124976,41.81208369,0.22762628,860.2157,CENOZOIC,45.86491868,4,FALSE
t_22354,19.66124976,41.82041702,0.21257623,833.77246,CENOZOIC,45.66370958,4,FALSE
t_22355,19.66124976,41.82875035,0.12109985,670.50385,CENOZOIC,45.46250048,4,FALSE
t_22356,19.66124976,41.83708368,0.04085262,475.42017,PLEISTOCENE,45.26128288,4,FALSE
t_22357,19.66124976,41.84541701,0.015699461,350.13507,PLEISTOCENE,45.06006483,4,FALSE
t_22358,19.66958309,41.81208369,0.21650657,833.9917,CENOZOIC,45.19080838,4,FALSE
t_22359,19.66958309,41.82041702,0.19011548,825.6664,CENOZOIC,44.98968709,4,FALSE
t_22360,19.66958309,41.82875035,0.16663642,791.07886,CENOZOIC,44.78856581,4,FALSE
t_22361,19.66958309,41.83708368,0.13417298,649.61084,CENOZOIC,44.58743617,4,FALSE
t_22362,19.66958309,41.84541701,0.032176793,466.51025,PLEISTOCENE,44.38630609,4,FALSE
t_22363,19.66958309,41.85375034,0.016879028,342.89206,PLEISTOCENE,44.18517601,4,FALSE
t_22364,19.66958309,41.86208367,0.011339929,316.72964,PLEISTOCENE,43.98404593,4,FALSE
t_22365,19.67791642,41.81208369,0.028638883,666.0343,CENOZOIC,44.51657454,4,FALSE
t_22366,19.67791642,41.82041702,0.13815272,683.0435,CENOZOIC,44.31554108,4,FALSE
t_22367,19.67791642,41.82875035,0.119941644,794.4933,CENOZOIC,44.11450761,4,FALSE
t_22368,19.67791642,41.83708368,0.19920388,794.23816,CENOZOIC,43.91346589,4,FALSE
t_22369,19.67791642,41.84541701,0.096585885,615.7576,PLEISTOCENE,43.71242375,4,FALSE
t_22370,19.67791642,41.85375034,0.02645592,422.50262,PLEISTOCENE,43.5113816,4,FALSE
t_22371,19.67791642,41.86208367,0.017397081,351.5121,PLEISTOCENE,43.31033946,4,FALSE
t_22372,19.68624975,41.81208369,0.038912117,585.5325,CENOZOIC,43.8423189,4,FALSE
t_22373,19.68624975,41.82041702,0.07961022,676.98883,CENOZOIC,43.64137325,4,FALSE
t_22374,19.68624975,41.82875035,0.17167836,811.1112,CENOZOIC,43.4404276,4,FALSE
t_22375,19.68624975,41.83708368,0.14657243,848.4177,CENOZOIC,43.23947381,4,FALSE
t_22376,19.68624975,41.84541701,0.16019648,764.6009,CENOZOIC,43.03851959,4,FALSE
t_22377,19.68624975,41.85375034,0.05779085,556.72107,PLEISTOCENE,42.83756538,4,FALSE
t_22378,19.68624975,41.86208367,0.026856428,419.60107,PLEISTOCENE,42.63661116,4,FALSE
t_22379,19.69458308,41.81208369,0.15288877,752.69586,CENOZOIC,43.16806326,4,FALSE
t_22380,19.69458308,41.82041702,0.23709202,825.25134,CENOZOIC,42.96720542,4,FALSE
t_22381,19.69458308,41.82875035,0.20686814,877.6644,CENOZOIC,42.76634758,4,FALSE
t_22382,19.69458308,41.83708368,0.16465212,876.5825,CENOZOIC,42.56548172,4,FALSE
t_22383,19.69458308,41.84541701,0.23787141,868.64734,CENOZOIC,42.36461543,4,FALSE
t_22384,19.69458308,41.85375034,0.13494147,726.87756,PLEISTOCENE,42.16374915,4,FALSE
t_22385,19.69458308,41.86208367,0.052621722,554.1872,PLEISTOCENE,41.96288286,4,FALSE
t_22386,19.70291641,41.81208369,0.17450212,880.3222,CENOZOIC,42.49380762,4,FALSE
t_22387,19.70291641,41.82041702,0.27949473,900,CENOZOIC,42.2930376,4,FALSE
t_22388,19.70291641,41.82875035,0.31491944,900,CENOZOIC,42.09226757,4,FALSE
t_22389,19.70291641,41.83708368,0.33534783,900,CENOZOIC,41.89148963,4,FALSE
t_22390,19.70291641,41.84541701,0.38392287,900,CENOZOIC,41.69071127,4,FALSE
t_22391,19.70291641,41.85375034,0.24902047,856.37866,CENOZOIC,41.48993292,4,FALSE
t_22392,19.70291641,41.86208367,0.10455231,747.8617,CENOZOIC,41.28915456,4,FALSE
t_22393,19.71124974,41.82041702,0.28918716,839.1178,CENOZOIC,41.61886977,4,FALSE
t_22394,19.71124974,41.82875035,0.20511687,759.9723,CENOZOIC,41.41818756,4,FALSE
t_22395,19.71124974,41.83708368,0.230311,788.77625,CENOZOIC,41.21749754,4,FALSE
t_22396,19.71124974,41.84541701,0.3071649,867.92175,CENOZOIC,41.01680712,4,FALSE
t_22397,19.71124974,41.85375034,0.3034994,900,CENOZOIC,40.81611669,4,FALSE
t_22398,19.71124974,41.86208367,0.16669893,876.6304,CENOZOIC,40.61542626,4,FALSE
t_22399,19.71958307,41.85375034,0.24710257,808.58624,PLEISTOCENE,40.14230046,4,FALSE
t_22400,19.71958307,41.86208367,0.25397316,900,PLEISTOCENE,39.94169796,4,FALSE
t_22401,19.66124976,41.76208371,0.023088636,449.62793,PLEISTOCENE,47.07217327,4,FALSE
t_22402,19.66124976,41.77041704,0.152037,581.483,PLEISTOCENE,46.87096417,4,FALSE
t_22403,19.66124976,41.7870837,0.13204978,565.98816,CENOZOIC,46.46854597,4,FALSE
t_22404,19.66958309,41.76208371,0.10109669,676.877,PLEISTOCENE,46.39753608,4,FALSE
t_22405,19.66958309,41.77041704,0.14213394,707.57855,CENOZOIC,46.19641479,4,FALSE
t_22406,19.66958309,41.77875037,0.09563801,576.39954,CENOZOIC,45.99529351,4,FALSE
t_22407,19.66958309,41.7870837,0.03469348,526.47815,CENOZOIC,45.79417223,4,FALSE
t_22408,19.66958309,41.79541703,0.16127397,709.50934,CENOZOIC,45.59305094,4,FALSE
t_22409,19.66958309,41.80375036,0.22252002,857.67053,CENOZOIC,45.39192966,4,FALSE
t_22410,19.67791642,41.76208371,0.19771096,867.628,CENOZOIC,45.72277536,4,FALSE
t_22411,19.67791642,41.77041704,0.22213607,864.35547,CENOZOIC,45.52174189,4,FALSE
t_22412,19.67791642,41.77875037,0.19540767,728.56134,CENOZOIC,45.32070842,4,FALSE
t_22413,19.67791642,41.7870837,0.103847645,619.4925,CENOZOIC,45.11967495,4,FALSE
t_22414,19.67791642,41.79541703,0.13171136,699.74866,CENOZOIC,44.91864148,4,FALSE
t_22415,19.67791642,41.80375036,0.11882397,749.5396,CENOZOIC,44.71760801,4,FALSE
t_22416,19.68624975,41.76208371,0.18202136,798.9267,CENOZOIC,45.04799282,4,FALSE
t_22417,19.68624975,41.77041704,0.08161858,705.25806,CENOZOIC,44.84704717,4,FALSE
t_22418,19.68624975,41.77875037,0.15872261,729.39075,CENOZOIC,44.64610152,4,FALSE
t_22419,19.68624975,41.7870837,0.13421579,663.5114,CENOZOIC,44.44515586,4,FALSE
t_22420,19.68624975,41.79541703,0.030833313,592.77997,CENOZOIC,44.24421021,4,FALSE
t_22421,19.68624975,41.80375036,0.1432082,609.7385,CENOZOIC,44.04326456,4,FALSE
t_22422,19.69458308,41.77041704,0.039061837,497.44647,CENOZOIC,44.17235245,4,FALSE
t_22423,19.69458308,41.77875037,0.04964777,524.1252,CENOZOIC,43.97149462,4,FALSE
t_22424,19.69458308,41.7870837,0.056685615,573.9436,CENOZOIC,43.77063678,4,FALSE
t_22425,19.69458308,41.79541703,0.118906274,650.2117,CENOZOIC,43.56977894,4,FALSE
t_22426,19.69458308,41.80375036,0.13111395,734.4878,CENOZOIC,43.3689211,4,FALSE
t_22427,19.70291641,41.77041704,0.0491388,539.18665,CENOZOIC,43.49765774,4,FALSE
t_22428,19.70291641,41.77875037,0.056939874,576.3282,CENOZOIC,43.29688772,4,FALSE
t_22429,19.70291641,41.79541703,0.20302914,826.109,CENOZOIC,42.89534767,4,FALSE
t_22430,19.70291641,41.80375036,0.22521715,878.6374,CENOZOIC,42.69457764,4,FALSE
t_22431,19.71124974,41.77041704,0.13759182,574.4758,CENOZOIC,42.82296302,4,FALSE
t_22432,19.71124974,41.77875037,0.11649602,642.04517,CENOZOIC,42.62228081,4,FALSE
t_22433,19.71124974,41.7870837,0.21923529,750.194,CENOZOIC,42.42159861,4,FALSE
t_22434,19.71124974,41.79541703,0.1668286,722.6538,CENOZOIC,42.2209164,4,FALSE
t_22435,19.71124974,41.80375036,0.07243979,743.65894,CENOZOIC,42.02023419,4,FALSE
t_22436,19.71124974,41.81208369,0.21652597,868.3327,CENOZOIC,41.81955198,4,FALSE
t_22437,19.71958307,41.77041704,0.026838567,585.64636,CENOZOIC,42.14826831,4,FALSE
t_22438,19.71958307,41.77875037,0.038130518,642.93384,CENOZOIC,41.94767391,4,FALSE
t_22439,19.71958307,41.7870837,0.05169787,648.3049,CENOZOIC,41.74707952,4,FALSE
t_22440,19.71958307,41.80375036,0.11122111,677.16174,CENOZOIC,41.34589073,4,FALSE
t_22441,19.71958307,41.81208369,0.34404787,844.4602,CENOZOIC,41.14529634,4,FALSE
t_22442,19.7279164,41.79541703,0.060179435,674.0836,CENOZOIC,40.87205385,4,FALSE
t_22443,19.63624977,41.7870837,0.00994935,400.20682,CENOZOIC,48.49166721,4,FALSE
t_22444,19.6445831,41.77875037,0.05381642,471.4073,PLEISTOCENE,48.0186782,4,FALSE
t_22445,19.6445831,41.7870837,0.028823273,474.92014,PLEISTOCENE,47.81729347,4,FALSE
t_22446,19.65291643,41.77875037,0.19117758,620.3263,PLEISTOCENE,47.34421663,4,FALSE
t_22447,19.65291643,41.7870837,0.09513604,582.1288,CENOZOIC,47.14291972,4,FALSE
t_22448,19.66124976,41.77875037,0.06372509,602.90796,CENOZOIC,46.66975507,4,FALSE
t_22449,19.54458314,41.83708368,0.2261214,843.5478,CENOZOIC,54.69438311,4,FALSE
t_22450,19.54458314,41.84541701,0.038181454,652.15924,CENOZOIC,54.49193331,4,FALSE
t_22451,19.55291647,41.83708368,0.1380617,730.83453,CENOZOIC,54.02068276,4,FALSE
t_22452,19.55291647,41.84541701,0.037403703,675.48914,CENOZOIC,53.81832097,4,FALSE
t_22453,19.56958313,41.82041702,0.15539618,726.82745,CENOZOIC,53.07764236,4,FALSE
t_22454,19.56958313,41.82875035,0.11440585,688.8106,CENOZOIC,52.87546729,4,FALSE
t_22455,19.56958313,41.83708368,0.008461866,642.32104,CENOZOIC,52.67328205,4,FALSE
t_22456,19.57791646,41.73708372,0.03742091,299.73764,UNKNOWN,54.42462724,4,FALSE
t_22457,19.57791646,41.76208371,0.003237554,390,PLEISTOCENE,53.81837694,4,FALSE
t_22458,19.57791646,41.81208369,0.08702206,647.8722,UNKNOWN,52.60585344,4,FALSE
t_22459,19.57791646,41.82041702,0.12310063,723.2005,CENOZOIC,52.40376619,4,FALSE
t_22460,19.57791646,41.82875035,0.094556175,634.885,CENOZOIC,52.20167894,4,FALSE
t_22461,19.58624979,41.72875039,0.03181305,192.89465,UNKNOWN,53.95186167,4,FALSE
t_22462,19.58624979,41.76208371,0.004316739,390,PLEISTOCENE,53.14388605,4,FALSE
t_22463,19.58624979,41.81208369,0.09508786,702.2831,CENOZOIC,51.93188946,4,FALSE
t_22464,19.58624979,41.82041702,0.18089479,722.38196,CENOZOIC,51.72989002,4,FALSE
t_22465,19.59458312,41.73708372,0,194.11401,PLEISTOCENE,53.07499449,4,FALSE
t_22466,19.59458312,41.75375038,0,182.89613,PLEISTOCENE,52.67118242,4,FALSE
t_22467,19.59458312,41.81208369,0.19019973,769.1932,UNKNOWN,51.2578011,4,FALSE
t_22468,19.59458312,41.82041702,0.116493635,774.3016,CENOZOIC,51.05588948,4,FALSE
t_22469,19.59458312,41.82875035,0.22922339,807.4069,CENOZOIC,50.85397786,4,FALSE
t_22470,19.60291645,41.74541705,0,182.6834,PLEISTOCENE,52.19828069,4,FALSE
t_22471,19.60291645,41.75375038,0,180.02835,PLEISTOCENE,51.99645742,4,FALSE
t_22472,19.60291645,41.77875037,0.002170762,285.5181,UNKNOWN,51.39098601,4,FALSE
t_22473,19.60291645,41.79541703,0.002171326,522.29254,UNKNOWN,50.9873384,4,FALSE
t_22474,19.60291645,41.80375036,0.10198146,697.22156,UNKNOWN,50.7855146,4,FALSE
t_22475,19.60291645,41.81208369,0.17293637,745.66504,CENOZOIC,50.58369079,4,FALSE
t_22476,19.60291645,41.82041702,0.15232848,787.8069,CENOZOIC,50.38186699,4,FALSE
t_22477,19.61124978,41.73708372,0,180,PLEISTOCENE,51.72519354,4,FALSE
t_22478,19.61124978,41.74541705,0,180.02835,PLEISTOCENE,51.52346788,4,FALSE
t_22479,19.61124978,41.75375038,0,180.02835,PLEISTOCENE,51.32173241,4,FALSE
t_22480,19.61124978,41.76208371,0,180,PLEISTOCENE,51.11999642,4,FALSE
t_22481,19.61124978,41.77041704,0,180.98544,PLEISTOCENE,50.91826043,4,FALSE
t_22482,19.61124978,41.77875037,0,203.30566,PLEISTOCENE,50.71652444,4,FALSE
t_22483,19.61124978,41.79541703,0.04636629,514.6744,CENOZOIC,50.31305247,4,FALSE
t_22484,19.61124978,41.80375036,0.17427975,636.9546,CENOZOIC,50.11131648,4,FALSE
t_22485,19.61124978,41.81208369,0.044445556,683.08044,CENOZOIC,49.90958049,4,FALSE
t_22486,19.61124978,41.82041702,0.21225707,712.22375,CENOZOIC,49.7078445,4,FALSE
t_22487,19.61958311,41.73708372,0,180,PLEISTOCENE,51.05029307,4,FALSE
t_22488,19.61958311,41.74541705,0,180,PLEISTOCENE,50.84865507,4,FALSE
t_22489,19.61958311,41.75375038,0,180,PLEISTOCENE,50.6470074,4,FALSE
t_22490,19.61958311,41.76208371,0,180,PLEISTOCENE,50.44535923,4,FALSE
t_22491,19.61958311,41.77041704,0,187.60764,PLEISTOCENE,50.24371106,4,FALSE
t_22492,19.61958311,41.77875037,0,260.67172,PLEISTOCENE,50.04206288,4,FALSE
t_22493,19.61958311,41.7870837,0.038904384,414.7099,PLEISTOCENE,49.84041471,4,FALSE
t_22494,19.61958311,41.79541703,0.12845252,534.44666,CENOZOIC,49.63876654,4,FALSE
t_22495,19.61958311,41.80375036,0.03851961,579.1567,CENOZOIC,49.43711836,4,FALSE
t_22496,19.61958311,41.81208369,0.18318479,665.61115,CENOZOIC,49.23547019,4,FALSE
t_22497,19.61958311,41.82041702,0.08282082,622.9949,CENOZOIC,49.03382202,4,FALSE
t_22498,19.62791644,41.73708372,0,180,PLEISTOCENE,50.3753926,4,FALSE
t_22499,19.62791644,41.74541705,0,180,PLEISTOCENE,50.17384225,4,FALSE
t_22500,19.62791644,41.75375038,0,180,PLEISTOCENE,49.97228239,4,FALSE
t_22501,19.62791644,41.76208371,0,183.76138,PLEISTOCENE,49.77072204,4,FALSE
t_22502,19.62791644,41.77041704,0,210.79703,PLEISTOCENE,49.56916168,4,FALSE
t_22503,19.62791644,41.77875037,0.02082125,319.80658,PLEISTOCENE,49.36760132,4,FALSE
t_22504,19.62791644,41.7870837,0.067498244,445.687,PLEISTOCENE,49.16604096,4,FALSE
t_22505,19.62791644,41.79541703,0.029271076,491.63904,CENOZOIC,48.9644806,4,FALSE
t_22506,19.63624977,41.74541705,0,180,PLEISTOCENE,49.49902944,4,FALSE
t_22507,19.63624977,41.75375038,0,180,PLEISTOCENE,49.29755739,4,FALSE
t_22508,19.63624977,41.76208371,0,189.80646,PLEISTOCENE,49.09608484,4,FALSE
t_22509,19.63624977,41.77041704,0.002697962,240.2412,PLEISTOCENE,48.8946123,4,FALSE
t_22510,19.63624977,41.77875037,0.021239333,333.90826,PLEISTOCENE,48.69313976,4,FALSE
t_22511,19.63624977,41.79541703,0.08642421,455.49237,CENOZOIC,48.29019467,4,FALSE
t_22512,19.6445831,41.74541705,0,180,PLEISTOCENE,48.82421662,4,FALSE
t_22513,19.6445831,41.75375038,0,183.40025,PLEISTOCENE,48.62283238,4,FALSE
t_22514,19.6445831,41.76208371,0,216.60857,PLEISTOCENE,48.42144765,4,FALSE
t_22515,19.6445831,41.77041704,0.008663739,339.02954,PLEISTOCENE,48.22006292,4,FALSE
t_22516,19.6445831,41.79541703,0.014171576,411.58987,PLEISTOCENE,47.61590874,4,FALSE
t_22517,19.6445831,41.80375036,0.007980828,382.85406,PLEISTOCENE,47.41452401,4,FALSE
t_22518,19.65291643,41.74541705,0,191.34177,PLEISTOCENE,48.14940381,4,FALSE
t_22519,19.65291643,41.75375038,0,214.58418,PLEISTOCENE,47.94810737,4,FALSE
t_22520,19.65291643,41.76208371,0.001544146,310.94235,PLEISTOCENE,47.74681046,4,FALSE
t_22521,19.65291643,41.77041704,0.04721563,501.22308,PLEISTOCENE,47.54551355,4,FALSE
t_22522,19.65291643,41.79541703,0.03894802,485.37738,PLEISTOCENE,46.94162281,4,FALSE
t_22523,19.66124976,41.74541705,0,245.06065,PLEISTOCENE,47.474591,4,FALSE
t_22524,19.66124976,41.75375038,0.011623097,319.92355,PLEISTOCENE,47.27338237,4,FALSE
t_22525,19.66124976,41.79541703,0.06482028,608.14355,CENOZOIC,46.26733687,4,FALSE
t_22526,19.66958309,41.74541705,0.020035813,366.2956,PLEISTOCENE,46.79977818,4,FALSE
t_22527,19.57791646,41.64541709,0.020444678,390,UNKNOWN,56.64744407,4,FALSE
t_22528,19.57791646,41.65375042,0.002166544,180,PLEISTOCENE,56.44537891,4,FALSE
t_22529,19.57791646,41.66208375,0,180,PLEISTOCENE,56.24331376,4,FALSE
t_22530,19.57791646,41.67041708,0,180,PLEISTOCENE,56.04123797,4,FALSE
t_22531,19.57791646,41.67875041,0.002167386,285,PLEISTOCENE,55.83916163,4,FALSE
t_22532,19.58624979,41.66208375,0,180,PLEISTOCENE,55.56777027,4,FALSE
t_22533,19.58624979,41.67041708,0,180,PLEISTOCENE,55.36578217,4,FALSE
t_22534,19.58624979,41.67875041,0,180,PLEISTOCENE,55.16379353,4,FALSE
t_22535,19.58624979,41.68708374,0,180,PLEISTOCENE,54.96180488,4,FALSE
t_22536,19.58624979,41.69541707,0.020956824,285,UNKNOWN,54.75981624,4,FALSE
t_22537,19.58624979,41.7037504,0.017345825,390,UNKNOWN,54.5578276,4,FALSE
t_22538,19.58624979,41.71208373,0.015902402,390,UNKNOWN,54.35583895,4,FALSE
t_22539,19.59458312,41.66208375,0,180.95372,PLEISTOCENE,54.89210276,4,FALSE
t_22540,19.59458312,41.67041708,0,181.95023,PLEISTOCENE,54.69020232,4,FALSE
t_22541,19.59458312,41.67875041,0,180.99652,PLEISTOCENE,54.48830134,4,FALSE
t_22542,19.59458312,41.68708374,0,180,PLEISTOCENE,54.28640036,4,FALSE
t_22543,19.59458312,41.69541707,0,180,PLEISTOCENE,54.08449938,4,FALSE
t_22544,19.59458312,41.7037504,0,180,PLEISTOCENE,53.8825984,4,FALSE
t_22545,19.59458312,41.71208373,0,180.33592,PLEISTOCENE,53.68069742,4,FALSE
t_22546,19.59458312,41.72041706,0,183.91812,PLEISTOCENE,53.47879644,4,FALSE
t_22547,19.59458312,41.72875039,0,191.48114,PLEISTOCENE,53.27689547,4,FALSE
t_22548,19.60291645,41.67041708,0,195.80103,PLEISTOCENE,54.01460058,4,FALSE
t_22549,19.60291645,41.67875041,0,191.86044,PLEISTOCENE,53.81278726,4,FALSE
