# 2023_M6.9_Marrakesh median gmf, Stations:All, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,AtkinsonBoore2006Modified2011,ChiouYoungs2014,PezeshkEtAl2011NEHRPBC.NRCan15SiteTerm
t_678,-6.86386,31.44796,0.030017668,0.0385826,0.035400033,0.05327691
t_679,-6.41471,31.44796,0.021827003,0.027876694,0.023106394,0.03691551
t_68,-5.96555,33.34407,0.011399179,0.013041619,0.006010258,0.014707435
t_680,-6.6842,31.44796,0.02625919,0.033694316,0.029925775,0.045748565
t_681,-6.50454,31.52457,0.025419373,0.03215214,0.028085941,0.03869133
t_682,-6.6842,31.52457,0.028281495,0.03576512,0.032545116,0.04468485
t_683,-6.23504,31.52457,0.019227056,0.024461221,0.019042075,0.031821698
t_684,-6.86386,31.52457,0.03336821,0.042259596,0.039918166,0.05230482
t_685,-6.32487,31.52457,0.020281464,0.025849666,0.020713514,0.033881955
t_686,-6.9537,31.52457,0.038521096,0.047317464,0.047242656,0.055137638
t_687,-6.77403,31.52457,0.027709229,0.035376076,0.03184116,0.048255343
t_688,-6.41471,31.52457,0.021453615,0.027373614,0.02254636,0.036160413
t_689,-6.59437,31.52457,0.024244215,0.030931683,0.026765406,0.041516513
t_69,-5.69605,33.34407,0.011288849,0.012765899,0.0054559186,0.0135185635
t_690,-6.59437,31.60111,0.025925918,0.032517347,0.028788034,0.040462404
t_691,-6.41471,31.60111,0.022690134,0.028477801,0.023928499,0.03533633
t_692,-6.77403,31.60111,0.027451564,0.034714635,0.031073645,0.04712105
t_693,-6.9537,31.60111,0.032375317,0.040457536,0.037448917,0.055845097
t_694,-6.6842,31.60111,0.025542587,0.032325186,0.028417068,0.04356027
t_695,-6.50454,31.60111,0.0237906,0.029894285,0.025678072,0.03774406
t_696,-6.32487,31.60111,0.022242725,0.027959239,0.022993837,0.033178747
t_697,-6.86386,31.60111,0.029683404,0.037487976,0.034051906,0.051272757
t_698,-6.23504,31.60111,0.020814618,0.026119806,0.020808235,0.031225096
t_699,-6.59437,31.67759,0.023551706,0.02945241,0.025244704,0.03928838
t_7,-5.60622,32.66607,0.014019329,0.016489409,0.008635955,0.016436443
t_70,-6.05538,33.34407,0.015008095,0.017495006,0.008684622,0.015115437
t_700,-6.77403,31.67759,0.034405775,0.042872567,0.040130686,0.045903616
t_701,-6.41471,31.67759,0.02456853,0.030731307,0.02611028,0.03441434
t_702,-6.9537,30.44642,0.03603065,0.046711057,0.045193993,0.052509483
t_703,-6.6842,30.44642,0.025136461,0.032312606,0.028482478,0.042223893
t_704,-6.6842,30.52384,0.026190152,0.033549253,0.029953545,0.04362501
t_705,-6.9537,30.52384,0.032225505,0.040850744,0.039278895,0.054273568
t_706,-6.41471,30.52384,0.02194926,0.027941104,0.023203257,0.03548832
t_707,-6.59437,30.52384,0.024519594,0.031384997,0.027347622,0.04061652
t_708,-6.77403,30.52384,0.028302582,0.03622205,0.033193357,0.046977066
t_709,-6.23504,30.52384,0.01972637,0.024894014,0.019580515,0.031340584
t_71,-5.78589,33.34407,0.015781384,0.018345553,0.008551001,0.013906097
t_710,-6.32487,30.52384,0.020488985,0.026038466,0.020939255,0.03330446
t_711,-6.86386,30.52384,0.031421743,0.040253583,0.037934158,0.050708905
t_712,-6.50454,30.52384,0.03341292,0.043850396,0.039286964,0.037915688
t_713,-6.50454,30.60119,0.028466085,0.03646706,0.032411743,0.038876124
t_714,-6.77403,30.60119,0.029905202,0.038012043,0.035234164,0.048676483
t_715,-6.23504,30.60119,0.019861078,0.025131185,0.019845817,0.03190046
t_716,-6.86386,30.60119,0.03146514,0.040056262,0.037605684,0.05276078
t_717,-6.59437,30.60119,0.03128261,0.04023145,0.03673019,0.04177184
t_718,-6.32487,30.60119,0.020999702,0.026667695,0.021668503,0.033976894
t_719,-6.6842,30.60119,0.03299621,0.042412393,0.03949349,0.045024212
t_72,-5.87572,31.83036,0.017529417,0.021558944,0.014828062,0.023715727
t_720,-6.41471,30.60119,0.033497017,0.044452004,0.03897644,0.03629127
t_721,-6.9537,30.60119,0.035627153,0.04374445,0.043861933,0.055276267
t_722,-6.50454,30.67848,0.027538007,0.03499998,0.031053461,0.039806735
t_723,-6.23504,30.67848,0.020424927,0.02580597,0.020608624,0.03241191
t_724,-6.86386,30.67848,0.04009938,0.050991625,0.04935464,0.054991864
t_725,-6.32487,30.67848,0.021927785,0.027715594,0.022889623,0.034601193
t_726,-6.77403,30.67848,0.033924587,0.04288353,0.040433,0.050475035
t_727,-6.59437,30.67848,0.025586091,0.03252535,0.028588908,0.042917836
t_728,-6.6842,30.67848,0.028497446,0.035964165,0.03271398,0.046453882
t_729,-6.9537,30.67848,0.039258797,0.046686944,0.04821368,0.056571435
t_73,-5.78589,31.83036,0.01580168,0.01929222,0.0126773715,0.022575079
t_730,-6.41471,30.67848,0.022952551,0.029107,0.024566742,0.03705254
t_731,-6.41471,30.75571,0.023725882,0.029891228,0.025483113,0.037784614
t_732,-6.32487,30.75571,0.021894177,0.027672507,0.022824755,0.0351813
t_733,-6.50454,30.75571,0.025228716,0.031748384,0.027684188,0.04072807
t_734,-6.23504,30.75571,0.020766195,0.026204808,0.021060014,0.03287366
t_735,-6.59437,30.75571,0.027599037,0.03453217,0.030986583,0.044078838
t_736,-6.6842,30.75571,0.03363134,0.042152446,0.039291278,0.047953296
t_737,-6.86386,30.75571,0.03924139,0.04761328,0.046300467,0.056740627
t_738,-6.9537,30.75571,0.03932877,0.044693403,0.046304803,0.058439296
t_739,-6.77403,30.75571,0.03652917,0.045421887,0.042973697,0.052479282
t_74,-5.87572,31.90665,0.016550073,0.020236196,0.0136456555,0.023261983
t_740,-6.50454,30.83287,0.025643544,0.03194779,0.027843643,0.04168317
t_741,-6.41471,30.83287,0.024130162,0.030174516,0.02578481,0.03851169
t_742,-6.23504,30.83287,0.02144857,0.026933493,0.02189595,0.03328045
t_743,-6.77403,30.83287,0.03651994,0.044043127,0.041170403,0.054748815
t_744,-6.59437,30.83287,0.026699979,0.033249285,0.029189905,0.04528372
t_745,-6.9537,30.83287,0.04513726,0.04874556,0.050839815,0.06134231
t_746,-6.86386,30.83287,0.039602768,0.045277566,0.043698587,0.059305284
t_747,-6.32487,30.83287,0.022710452,0.028487926,0.023773704,0.035721514
t_748,-6.6842,30.83287,0.0317226,0.038805686,0.035647336,0.049512412
t_749,-6.50454,30.90998,0.02822153,0.034318738,0.03055415,0.042767864
t_75,-5.78589,31.90665,0.015747976,0.019171271,0.012472062,0.022170328
t_750,-6.86386,30.90998,0.058063142,0.06379734,0.06257008,0.06308486
t_751,-6.9537,30.90998,0.054629024,0.055781815,0.0574981,0.06585064
t_752,-6.59437,30.90998,0.03198139,0.03869542,0.035407387,0.04658694
t_753,-6.77403,30.90998,0.039650057,0.04677522,0.043692917,0.056806535
t_754,-6.23504,30.90998,0.027494831,0.034933165,0.029578768,0.033617698
t_755,-6.41471,30.90998,0.025244663,0.031073553,0.026836483,0.03926479
t_756,-6.6842,30.90998,0.032667916,0.039161984,0.035931885,0.050956063
t_757,-6.32487,30.90998,0.02346132,0.029181162,0.02456055,0.036214508
t_758,-6.23504,30.98702,0.022370063,0.02792529,0.022937259,0.0338519
t_759,-6.9537,30.98702,0.06830037,0.0740742,0.07589076,0.06550614
t_76,-5.69605,31.90665,0.014816622,0.01795718,0.011226162,0.021146696
t_760,-6.86386,30.98702,0.04553574,0.050225753,0.048516653,0.062213045
t_761,-6.41471,30.98702,0.027658714,0.033533137,0.029412173,0.040007968
t_762,-6.59437,30.98702,0.032871123,0.038344614,0.035121225,0.048148587
t_763,-6.77403,30.98702,0.048420794,0.05828608,0.055322204,0.05728999
t_764,-6.50454,30.98702,0.030643165,0.036055643,0.032447297,0.044161852
t_765,-6.6842,30.98702,0.04076522,0.0487441,0.0460546,0.05194723
t_766,-6.32487,30.98702,0.025211992,0.031215655,0.026610902,0.036604397
t_767,-6.59437,31.064,0.044410665,0.050946176,0.04829544,0.049603555
t_768,-6.6842,31.064,0.039998163,0.04760006,0.045020934,0.052032445
t_769,-6.50454,31.064,0.039824594,0.045955777,0.04269076,0.045457486
t_77,-6.14521,31.90665,0.021110589,0.026088594,0.019861102,0.026957035
t_770,-6.41471,31.064,0.036094084,0.044317566,0.040092595,0.040382247
t_771,-6.9537,31.064,0.053180467,0.058414564,0.06072008,0.061694294
t_772,-6.59437,29.90281,0.018638099,0.02376141,0.018197304,0.030701235
t_773,-6.9537,29.90281,0.02192949,0.028294267,0.02364618,0.037408758
t_774,-6.23504,29.90281,0.025776684,0.03469714,0.024997987,0.025342308
t_775,-6.86386,29.90281,0.02108297,0.02712731,0.022237351,0.035603017
t_776,-6.41471,29.90281,0.028122403,0.039123654,0.029155314,0.027861249
t_777,-6.77403,29.90281,0.025811644,0.03315596,0.028069863,0.03388233
t_778,-6.6842,29.90281,0.021249507,0.026949767,0.021768533,0.03224839
t_779,-6.50454,29.90281,0.026576703,0.034300987,0.027574314,0.02923959
t_78,-5.96555,31.90665,0.018194312,0.022374107,0.015758716,0.024424385
t_780,-6.32487,29.90281,0.028101556,0.041339055,0.028723767,0.026563207
t_781,-6.59437,29.98066,0.021450339,0.027204614,0.021945598,0.031937297
t_782,-6.32487,29.98066,0.018882284,0.023631813,0.017636245,0.027460167
t_783,-6.50454,29.98066,0.018461294,0.0235091,0.017902013,0.030346816
t_784,-6.6842,29.98066,0.020113997,0.02579261,0.020630665,0.03363116
t_785,-6.77403,29.98066,0.024226801,0.030992307,0.026337795,0.035431582
t_786,-6.23504,29.98066,0.01639521,0.020582143,0.014471743,0.026155492
t_787,-6.41471,29.98066,0.017747315,0.022500383,0.016705416,0.028855883
t_788,-6.86386,29.98066,0.032576293,0.04287827,0.038241867,0.03734061
t_789,-6.9537,29.98066,0.034078132,0.045013636,0.040875323,0.039358724
t_79,-6.05538,31.90665,0.01629207,0.020188214,0.014103597,0.025657719
t_790,-6.32487,30.05844,0.029264016,0.04241563,0.030973407,0.028360164
t_791,-6.77403,30.05844,0.02173945,0.028029418,0.023326784,0.037025448
t_792,-6.50454,30.05844,0.02169194,0.02750313,0.022127427,0.031465724
t_793,-6.23504,30.05844,0.016849991,0.021179873,0.015186494,0.026971538
t_794,-6.6842,30.05844,0.020876823,0.026818858,0.021865053,0.035044417
t_795,-6.41471,30.05844,0.018276896,0.023219274,0.017563552,0.02985664
t_796,-6.86386,30.05844,0.033101294,0.043504663,0.039398428,0.039141037
t_797,-6.59437,30.05844,0.020486558,0.026133336,0.021009488,0.033193056
t_798,-6.9537,30.05844,0.027050404,0.034814317,0.031255994,0.041394796
t_799,-6.77403,30.13616,0.03381703,0.04466566,0.040322766,0.03865502
t_8,-5.69605,32.66607,0.015326826,0.01818691,0.009948773,0.01704184
t_80,-5.60622,31.90665,0.016040836,0.019432591,0.012004776,0.020187566
t_800,-6.50454,30.13616,0.019676566,0.025147982,0.019863663,0.032588203
t_801,-6.23504,30.13616,0.025479795,0.032530177,0.025575953,0.027783869
t_802,-6.6842,30.13616,0.026850952,0.034565028,0.03007958,0.036479365
t_803,-6.86386,30.13616,0.03909337,0.058856755,0.049185004,0.040995635
t_804,-6.32487,30.13616,0.025868714,0.033151798,0.026646178,0.029255848
t_805,-6.41471,30.13616,0.01881623,0.023944523,0.018433418,0.03085579
t_806,-6.59437,30.13616,0.020667769,0.026501406,0.021482948,0.034460016
t_807,-6.9537,30.13616,0.024794683,0.03218453,0.028321225,0.043509144
t_808,-6.32487,30.21382,0.018535636,0.023488749,0.017918278,0.030137274
t_809,-6.41471,30.21382,0.019425657,0.024741618,0.019386474,0.03184385
t_81,-5.78589,31.98288,0.015063842,0.018298538,0.011656634,0.021749131
t_810,-6.6842,30.21382,0.02576192,0.03305513,0.028875362,0.037925474
t_811,-6.50454,30.21382,0.0203696,0.02605417,0.020949477,0.033704646
t_812,-6.23504,30.21382,0.017763454,0.022355525,0.016619483,0.028581174
t_813,-6.77403,30.21382,0.024415448,0.03137853,0.027400026,0.040309306
t_814,-6.86386,30.21382,0.035971858,0.047526974,0.04428123,0.042893134
t_815,-6.9537,30.21382,0.026392879,0.034191594,0.030769423,0.045690615
t_816,-6.59437,30.21382,0.021421608,0.027491542,0.02267565,0.03572816
t_817,-6.23504,30.29141,0.018263318,0.022989433,0.017382016,0.029347248
t_818,-6.59437,30.29141,0.022084944,0.028373277,0.02374001,0.036986556
t_819,-6.86386,30.29141,0.026104039,0.033756442,0.030244403,0.04482057
t_82,-5.87572,31.98288,0.017731352,0.02169572,0.014671899,0.022790879
t_820,-6.32487,30.29141,0.019037426,0.024146443,0.018708715,0.030992463
t_821,-6.50454,30.29141,0.020983592,0.026866488,0.02192824,0.03480452
t_822,-6.9537,30.29141,0.027603285,0.0357571,0.032646377,0.04792546
t_823,-6.41471,30.29141,0.020854887,0.02642663,0.021362722,0.032810178
t_824,-6.77403,30.29141,0.024685392,0.031860333,0.027955249,0.041976105
t_825,-6.6842,30.29141,0.023164662,0.029866487,0.025539432,0.039371222
t_826,-6.41471,30.36895,0.024689265,0.031499933,0.02649478,0.03374478
t_827,-6.59437,30.36895,0.022915067,0.029424652,0.025006201,0.03822524
t_828,-6.86386,30.36895,0.02692717,0.034848563,0.031518724,0.04676676
t_829,-6.50454,30.36895,0.02178384,0.02787239,0.023134427,0.035878003
t_83,-5.60622,31.98288,0.016241182,0.019642696,0.012034781,0.0198464
t_830,-6.32487,30.36895,0.019602919,0.024872322,0.019568903,0.03181016
t_831,-6.23504,30.36895,0.018755,0.02362401,0.018130193,0.030066418
t_832,-6.77403,30.36895,0.02548149,0.03290351,0.029194552,0.043644957
t_833,-6.9537,30.36895,0.029211106,0.037743278,0.03505748,0.05020103
t_834,-6.6842,30.36895,0.024266694,0.031231806,0.027190885,0.040806454
t_835,-6.59437,30.44642,0.027191972,0.03489103,0.030978981,0.039436035
t_836,-6.86386,30.44642,0.028444687,0.036674093,0.033719085,0.04872577
t_837,-6.50454,30.44642,0.022774,0.029068999,0.024571998,0.036916528
t_838,-6.32487,30.44642,0.019972872,0.02538149,0.02017414,0.032582007
t_839,-6.23504,30.44642,0.021204704,0.026633045,0.021258922,0.030730473
t_84,-5.69605,31.98288,0.0140214395,0.017041583,0.010353239,0.020768356
t_840,-6.77403,30.44642,0.026939766,0.034645442,0.031310443,0.045309655
t_841,-6.41471,30.44642,0.021298463,0.027141226,0.022253945,0.034639105
t_842,-6.77403,29.27789,0.016328895,0.020145342,0.013629947,0.023573209
t_843,-6.59437,29.27789,0.024403816,0.035161227,0.02186235,0.022089567
t_844,-6.86386,29.27789,0.020088961,0.025130052,0.017911341,0.024327641
t_845,-6.9537,29.27789,0.021230029,0.026707228,0.019488221,0.025085388
t_846,-6.41471,29.27789,0.022755766,0.0314675,0.019125042,0.020659205
t_847,-6.6842,29.27789,0.025121894,0.03662482,0.023137322,0.022826053
t_848,-6.32487,29.27789,0.022546731,0.031852376,0.01853888,0.019969251
t_849,-6.50454,29.35622,0.020240003,0.02522532,0.017151494,0.022232765
t_85,-6.14521,31.98288,0.01673095,0.020598006,0.014739576,0.026276361
t_850,-6.23504,29.35622,0.022014277,0.02991427,0.017921608,0.01999027
t_851,-6.6842,29.35622,0.021910496,0.02760319,0.019705864,0.023829697
t_852,-6.9537,29.35622,0.016422262,0.020685792,0.014563013,0.026326718
t_853,-6.77403,29.35622,0.024379158,0.03129334,0.022956368,0.024652034
t_854,-6.41471,29.35622,0.013971291,0.017216448,0.010612757,0.021463223
t_855,-6.86386,29.35622,0.017821554,0.02219205,0.015846225,0.025485788
t_856,-6.59437,29.35622,0.01872916,0.023244154,0.015920293,0.023022328
t_857,-6.32487,29.35622,0.022648986,0.031003796,0.019024773,0.020715276
t_858,-6.77403,29.43449,0.02431754,0.031074261,0.02337801,0.025789
t_859,-6.6842,29.43449,0.017688073,0.021985786,0.015503687,0.024883056
t_86,-5.96555,31.98288,0.017591476,0.021521179,0.014929777,0.023894588
t_860,-6.23504,29.43449,0.013583846,0.016663326,0.010006005,0.02070341
t_861,-6.86386,29.43449,0.027756969,0.039788842,0.028268186,0.026711565
t_862,-6.32487,29.43449,0.015518518,0.018961325,0.012091253,0.021486543
t_863,-6.41471,29.43449,0.014395913,0.017820036,0.011283726,0.022297379
t_864,-6.50454,29.43449,0.015884314,0.019550664,0.013029154,0.023134787
t_865,-6.9537,29.43449,0.026453206,0.03422116,0.026819348,0.027646279
t_866,-6.59437,29.43449,0.021296704,0.026754636,0.019098423,0.023997378
t_867,-6.6842,29.51269,0.016253317,0.020447096,0.014285251,0.025986876
t_868,-6.59437,29.51269,0.01601621,0.020028932,0.01375484,0.025014807
t_869,-6.23504,29.51269,0.021580067,0.027081091,0.018184105,0.021436445
t_87,-6.05538,31.98288,0.016030207,0.019765032,0.013656403,0.025058549
t_870,-6.86386,29.51269,0.02232357,0.028293597,0.021869436,0.02800768
t_871,-6.9537,29.51269,0.026078543,0.033588648,0.02687133,0.029048152
t_872,-6.77403,29.51269,0.023872849,0.030424105,0.02333903,0.026985714
t_873,-6.32487,29.51269,0.022849962,0.029512605,0.020030135,0.022282068
t_874,-6.50454,29.51269,0.015293411,0.019092156,0.012722546,0.024072198
t_875,-6.41471,29.51269,0.024441274,0.033491787,0.022368478,0.023160921
t_876,-6.32487,29.59084,0.014804721,0.01839786,0.011934376,0.023100756
t_877,-6.41471,29.59084,0.01624022,0.020096337,0.013694479,0.024052959
t_878,-6.77403,29.59084,0.029622456,0.044482816,0.0315736,0.028243743
t_879,-6.9537,29.59084,0.030810842,0.044812486,0.0339705,0.03053666
t_88,-5.78589,32.05904,0.015459644,0.018703576,0.011875778,0.021314612
t_880,-6.86386,29.59084,0.030500023,0.045890987,0.033243638,0.029376913
t_881,-6.23504,29.59084,0.014342814,0.01774123,0.011197066,0.02218819
t_882,-6.6842,29.59084,0.022322128,0.028266354,0.021553123,0.027141793
t_883,-6.59437,29.59084,0.022994924,0.029172607,0.021923607,0.026074555
t_884,-6.50454,29.59084,0.02707602,0.040261645,0.026740054,0.025044443
t_885,-6.50454,29.66892,0.02772679,0.04092715,0.028023247,0.026049852
t_886,-6.32487,29.66892,0.025886888,0.037526537,0.024621544,0.023940656
t_887,-6.41471,29.66892,0.026771244,0.039116997,0.026256446,0.024971606
t_888,-6.9537,29.66892,0.03292725,0.050801292,0.037818927,0.03211486
t_889,-6.6842,29.66892,0.023600163,0.03005443,0.023529617,0.02834715
t_89,-5.69605,32.05904,0.01377075,0.016693695,0.00998902,0.020377176
t_890,-6.77403,29.66892,0.018165404,0.023082329,0.01737326,0.029563317
t_891,-6.86386,29.66892,0.027556166,0.035710305,0.029419946,0.030820707
t_892,-6.23504,29.66892,0.025410473,0.037519265,0.023588698,0.022956738
t_893,-6.59437,29.66892,0.02495135,0.03197535,0.0247289,0.027175348
t_894,-6.41471,29.74695,0.028413266,0.044399157,0.0291205,0.025914805
t_895,-6.6842,29.74695,0.026449675,0.034113795,0.027547507,0.029601991
t_896,-6.50454,29.74695,0.02419944,0.03088317,0.023771679,0.02708651
t_897,-6.9537,29.74695,0.029835328,0.038971413,0.03343939,0.033785775
t_898,-6.32487,29.74695,0.02698872,0.040370267,0.026529375,0.024799744
t_899,-6.77403,29.74695,0.027143957,0.035091702,0.028919252,0.030944394
t_9,-5.96555,32.66607,0.019544087,0.023833992,0.014696411,0.019008497
t_90,-6.14521,32.05904,0.016454041,0.020115657,0.014267103,0.0255804
t_900,-6.23504,29.74695,0.025626864,0.036838327,0.024175972,0.023740266
t_901,-6.86386,29.74695,0.029222436,0.03814343,0.032159302,0.032340318
t_902,-6.59437,29.74695,0.024435516,0.031222677,0.024538426,0.028315628
t_903,-6.23504,29.82491,0.024225188,0.03093775,0.022705948,0.024536274
t_904,-6.59437,29.82491,0.030293508,0.04471073,0.032914735,0.029492237
t_905,-6.9537,29.82491,0.03182651,0.041904934,0.036730412,0.035550408
t_906,-6.86386,29.82491,0.025737114,0.033055756,0.027987644,0.03393501
t_907,-6.41471,29.82491,0.028744636,0.04355174,0.02984189,0.026879279
t_908,-6.6842,29.82491,0.018708415,0.023871081,0.018328873,0.030903606
t_909,-6.77403,29.82491,0.029125389,0.037987627,0.03203861,0.032385036
t_91,-5.60622,32.05904,0.013817597,0.01657751,0.009721634,0.019492852
t_910,-6.50454,29.82491,0.030042231,0.046649896,0.032278527,0.028151084
t_911,-6.32487,29.82491,0.026316522,0.036135096,0.025860377,0.025675025
t_912,-6.9537,32.81719,0.024623686,0.026683465,0.023670696,0.028661098
t_913,-6.86386,32.89265,0.028215177,0.031061817,0.026622843,0.027778639
t_914,-6.77403,32.89265,0.022141842,0.025046978,0.019470692,0.025206752
t_915,-6.32487,32.89265,0.018681712,0.022662409,0.014327696,0.019987658
t_916,-6.50454,32.89265,0.019488329,0.023555547,0.015761137,0.021516403
t_917,-6.23504,32.89265,0.018555585,0.022502806,0.01388325,0.019308195
t_918,-6.41471,32.89265,0.020337764,0.024831843,0.016284892,0.020715019
t_919,-6.59437,32.89265,0.023349302,0.029210353,0.020186046,0.022443658
t_92,-6.05538,32.05904,0.01576532,0.019331083,0.01321129,0.024443213
t_920,-6.6842,32.89265,0.022489171,0.02663437,0.019543812,0.023601057
t_921,-6.9537,32.89265,0.032003425,0.03424769,0.030586313,0.030718368
t_922,-6.9537,32.96805,0.028844029,0.03375948,0.02678979,0.027290748
t_923,-6.32487,32.96805,0.019622622,0.023915906,0.014880925,0.019317843
t_924,-6.23504,32.96805,0.017103009,0.020565543,0.012241527,0.01868575
t_925,-6.86386,32.96805,0.027625497,0.033177733,0.025301082,0.02592003
t_926,-6.59437,32.96805,0.021978334,0.02665965,0.018238127,0.021584218
t_927,-6.41471,32.96805,0.019360181,0.023500707,0.014945268,0.019992149
t_928,-7.04353,32.96805,0.025381817,0.028725361,0.023237979,0.026940983
t_929,-6.6842,32.96805,0.02471912,0.032555938,0.021636842,0.022634622
t_93,-5.96555,32.05904,0.015133647,0.018562602,0.012238548,0.023349844
t_930,-6.50454,32.96805,0.021394182,0.026162354,0.017310673,0.020732319
