# 2023_M6.9_Marrakesh median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,AtkinsonBoore2006Modified2011,ChiouYoungs2014,"NRCan15SiteTerm
gmpe_name = 'PezeshkEtAl2011NEHRPBC'"
t_67,-5.87572,33.34407,0.0058502583,0.010027179,0.004089146,0.009109871
t_670,-6.41471,31.3713,0.013836648,0.026770344,0.021400725,0.026748553
t_671,-6.6842,31.3713,0.013009668,0.025261069,0.020605803,0.02596888
t_672,-6.23504,31.44796,0.009752018,0.018602958,0.013323306,0.01826416
t_673,-6.32487,31.44796,0.011288696,0.021545464,0.016283209,0.02131469
t_674,-6.9537,31.44796,0.015542199,0.028468609,0.025741193,0.030264052
t_675,-6.50454,31.44796,0.01153979,0.022231584,0.017297853,0.022364417
t_676,-6.77403,31.44796,0.013933502,0.02697257,0.02248416,0.027945679
t_677,-6.59437,31.44796,0.011880444,0.023043673,0.018166456,0.023395492
t_678,-6.86386,31.44796,0.01444207,0.028050676,0.023533076,0.029390119
t_679,-6.41471,31.44796,0.010540564,0.02034129,0.015230956,0.020287076
t_68,-5.96555,33.34407,0.0054961247,0.009428825,0.0038872033,0.008582409
t_680,-6.6842,31.44796,0.012597882,0.02448988,0.019726152,0.02510892
t_681,-6.50454,31.52457,0.012279665,0.023491338,0.01853047,0.023573376
t_682,-6.6842,31.52457,0.013558535,0.025987195,0.021412307,0.026560523
t_683,-6.23504,31.52457,0.009364186,0.01791579,0.012593473,0.017558495
t_684,-6.86386,31.52457,0.015844963,0.030411048,0.026214726,0.031734243
t_685,-6.32487,31.52457,0.009856139,0.018926518,0.013688605,0.018686967
t_686,-6.9537,31.52457,0.018177176,0.033822037,0.031032505,0.035767924
t_687,-6.77403,31.52457,0.013225567,0.02559491,0.020914676,0.02642404
t_688,-6.41471,31.52457,0.010397315,0.020027678,0.014885343,0.019930359
t_689,-6.59437,31.52457,0.011669523,0.02254854,0.017625866,0.022829222
t_69,-5.69605,33.34407,0.0054619526,0.009254821,0.0035474494,0.008377551
t_690,-6.59437,31.60111,0.0124475,0.023735756,0.018931909,0.023955457
t_691,-6.41471,31.60111,0.011007596,0.020896835,0.015813006,0.020743016
t_692,-6.77403,31.60111,0.012941867,0.024950814,0.020222612,0.025655974
t_693,-6.9537,31.60111,0.014774489,0.028200526,0.023929965,0.029651007
t_694,-6.6842,31.60111,0.01216547,0.02344689,0.018599447,0.023879187
t_695,-6.50454,31.60111,0.011491762,0.021902006,0.016936284,0.02191671
t_696,-6.32487,31.60111,0.01082245,0.020520946,0.015214218,0.020215549
t_697,-6.86386,31.60111,0.013806852,0.026604015,0.021994667,0.02763571
t_698,-6.23504,31.60111,0.010147797,0.019163974,0.013774463,0.018743737
t_699,-6.59437,31.67759,0.011238008,0.021559387,0.01655143,0.021683265
t_7,-5.60622,32.66607,0.0068597514,0.012079873,0.0057212356,0.011094048
t_70,-6.05538,33.34407,0.007232224,0.012644454,0.005619424,0.011531467
t_700,-6.77403,31.67759,0.015906889,0.030558966,0.025869284,0.031285312
t_701,-6.41471,31.67759,0.011913883,0.02265436,0.017278614,0.022424797
t_702,-6.9537,30.44642,0.017476628,0.03404343,0.029933996,0.03557712
t_703,-6.6842,30.44642,0.012213897,0.023588123,0.018823026,0.023935795
t_704,-6.6842,30.52384,0.012658501,0.02443249,0.019765014,0.024890205
t_705,-6.9537,30.52384,0.0155112725,0.02964785,0.025897093,0.031202154
t_706,-6.41471,30.52384,0.010656471,0.020399686,0.015299306,0.020248726
t_707,-6.59437,30.52384,0.01187583,0.022882862,0.018048698,0.023098411
t_708,-6.77403,30.52384,0.01365052,0.026344424,0.021896573,0.027100997
t_709,-6.23504,30.52384,0.009552997,0.018163512,0.012840336,0.017761951
t_71,-5.78589,33.34407,0.007626656,0.0132873375,0.0055621853,0.012049531
t_710,-6.32487,30.52384,0.009943519,0.019010734,0.0137802595,0.018725608
t_711,-6.86386,30.52384,0.015131268,0.029240329,0.025023097,0.030393241
t_712,-6.50454,30.52384,0.016209275,0.03199925,0.026149262,0.032022424
t_713,-6.50454,30.60119,0.013741389,0.026556855,0.021398256,0.026651599
t_714,-6.77403,30.60119,0.014257619,0.02749923,0.023167923,0.028402513
t_715,-6.23504,30.60119,0.009623738,0.018338865,0.013040778,0.017970579
t_716,-6.86386,30.60119,0.014949098,0.02890406,0.024701713,0.030180084
t_717,-6.59437,30.60119,0.015047543,0.029247018,0.024261484,0.029616293
t_718,-6.32487,30.60119,0.0101763895,0.019457836,0.014265521,0.019209992
t_719,-6.6842,30.60119,0.015802883,0.030762916,0.026063135,0.031450916
t_72,-5.87572,31.83036,0.0085731335,0.015809542,0.009821833,0.015006698
t_720,-6.41471,30.60119,0.016210852,0.03241152,0.025948158,0.0322537
t_721,-6.9537,30.60119,0.016908,0.03150583,0.02881127,0.033349216
t_722,-6.50454,30.67848,0.013185458,0.025404295,0.02042486,0.025558248
t_723,-6.23504,30.67848,0.009889227,0.018824415,0.013557949,0.018479608
t_724,-6.86386,30.67848,0.018593762,0.036367726,0.032315373,0.038125314
t_725,-6.32487,30.67848,0.010592899,0.020197174,0.015063764,0.019979764
t_726,-6.77403,30.67848,0.015853522,0.030745393,0.026461015,0.031867698
t_727,-6.59437,30.67848,0.012170237,0.02353434,0.018756729,0.023897821
t_728,-6.6842,30.67848,0.013443003,0.025915379,0.021429468,0.026577944
t_729,-6.9537,30.67848,0.018158114,0.033163514,0.031450745,0.035284184
t_73,-5.78589,31.83036,0.0077303844,0.01414006,0.008396322,0.013355703
t_730,-6.41471,30.67848,0.01104646,0.021176195,0.016158486,0.021119954
t_731,-6.41471,30.75571,0.01131446,0.021669704,0.016704725,0.021652501
t_732,-6.32487,30.75571,0.010517875,0.020122685,0.014993711,0.01993943
t_733,-6.50454,30.75571,0.011922937,0.02292504,0.01810102,0.023112118
t_734,-6.23504,30.75571,0.010029011,0.019096404,0.013854284,0.018774899
t_735,-6.59437,30.75571,0.012901594,0.024808329,0.020209208,0.025250535
t_736,-6.6842,30.75571,0.015496959,0.030071238,0.025586182,0.03092158
t_737,-6.86386,30.75571,0.017431505,0.033290222,0.029894397,0.0350724
t_738,-6.9537,30.75571,0.017370982,0.030980542,0.029772107,0.033106707
t_739,-6.77403,30.75571,0.01651849,0.032097198,0.027873555,0.033368517
t_74,-5.87572,31.90665,0.008092065,0.014844416,0.009032881,0.014063685
t_740,-6.50454,30.83287,0.011870916,0.022885533,0.018050194,0.023110535
t_741,-6.41471,30.83287,0.0113405995,0.021754928,0.016800538,0.021769853
t_742,-6.23504,30.83287,0.010313547,0.01959537,0.014387567,0.019288508
t_743,-6.77403,30.83287,0.01574218,0.030469721,0.026302814,0.031752255
t_744,-6.59437,30.83287,0.0121664405,0.023641273,0.018843938,0.02410751
t_745,-6.9537,30.83287,0.018413402,0.03240863,0.03196799,0.034754224
t_746,-6.86386,30.83287,0.016355298,0.030656071,0.02765109,0.032396413
t_747,-6.32487,30.83287,0.010815245,0.02064811,0.015565619,0.020487254
t_748,-6.6842,30.83287,0.014156596,0.02730493,0.022927664,0.028136127
t_749,-6.50454,30.90998,0.012636835,0.02428002,0.019527921,0.024548162
t_75,-5.78589,31.90665,0.007702964,0.014054047,0.008258507,0.01325127
t_750,-6.86386,30.90998,0.021537142,0.041018322,0.03871799,0.043441255
t_751,-6.9537,30.90998,0.019698804,0.03441201,0.034703854,0.036996134
t_752,-6.59437,30.90998,0.014046067,0.027120834,0.022523424,0.027692996
t_753,-6.77403,30.90998,0.016305698,0.03161368,0.027483951,0.03300136
t_754,-6.23504,30.90998,0.01314695,0.025363173,0.019461507,0.024987662
t_755,-6.41471,30.90998,0.0116062965,0.022222096,0.017320348,0.022261204
t_756,-6.6842,30.90998,0.0140769975,0.02713742,0.02279438,0.028006118
t_757,-6.32487,30.90998,0.011041412,0.02105886,0.016001904,0.020914933
t_758,-6.23504,30.98702,0.010641824,0.020237641,0.015011227,0.019948551
t_759,-6.9537,30.98702,0.024896912,0.044792607,0.046252854,0.048224982
t_76,-5.69605,31.90665,0.007249258,0.01315904,0.0074348156,0.012351037
t_760,-6.86386,30.98702,0.017352808,0.03209289,0.029746821,0.034034748
t_761,-6.41471,30.98702,0.012367748,0.023741147,0.018756289,0.023798341
t_762,-6.59437,30.98702,0.01366049,0.02633098,0.021781228,0.026908226
t_763,-6.77403,30.98702,0.01980744,0.03912703,0.034870483,0.040886503
t_764,-6.50454,30.98702,0.01299894,0.025013061,0.020242158,0.025307564
t_765,-6.6842,30.98702,0.017096298,0.033393677,0.028953033,0.034494046
t_766,-6.32487,30.98702,0.01172198,0.022428317,0.017252848,0.02228804
t_767,-6.59437,31.064,0.01741549,0.034276627,0.029357994,0.035036985
t_768,-6.6842,31.064,0.016727643,0.032604594,0.028198276,0.03368841
t_769,-6.50454,31.064,0.015978917,0.031256743,0.026096188,0.03163211
t_77,-6.14521,31.90665,0.010295399,0.019260112,0.013145711,0.018539522
t_770,-6.41471,31.064,0.01588635,0.031201897,0.02555833,0.031283736
t_771,-6.9537,31.064,0.021313233,0.037143257,0.038174465,0.040009513
t_772,-6.59437,29.90281,0.009118739,0.01740096,0.012050945,0.016984073
t_773,-6.9537,29.90281,0.0107319625,0.020722143,0.015665239,0.020713443
t_774,-6.23504,29.90281,0.012587592,0.025393115,0.016646964,0.024264261
t_775,-6.86386,29.90281,0.010317416,0.019867364,0.01473138,0.019737298
t_776,-6.41471,29.90281,0.013751163,0.028645577,0.019481258,0.027654026
t_777,-6.77403,29.90281,0.012630959,0.024282316,0.018636197,0.023978183
t_778,-6.6842,29.90281,0.010397705,0.019736668,0.014423162,0.019374825
t_779,-6.50454,29.90281,0.012999914,0.025117498,0.018362952,0.024379374
t_78,-5.96555,31.90665,0.008890685,0.01643113,0.010430151,0.015645558
t_780,-6.32487,29.90281,0.01373355,0.030262062,0.019207092,0.029062536
t_781,-6.59437,29.98066,0.010492552,0.019920936,0.014537071,0.019533092
t_782,-6.32487,29.98066,0.009220335,0.017294541,0.011656211,0.016668368
t_783,-6.50454,29.98066,0.009027593,0.017213056,0.011848625,0.016777828
t_784,-6.6842,29.98066,0.009840616,0.018888023,0.013663402,0.018634541
t_785,-6.77403,29.98066,0.011853923,0.022696398,0.017459795,0.022534223
t_786,-6.23504,29.98066,0.007995092,0.015055718,0.009546105,0.014433712
t_787,-6.41471,29.98066,0.008673765,0.016471481,0.0110492725,0.01596311
t_788,-6.86386,29.98066,0.015940106,0.031401165,0.025540732,0.031380538
t_789,-6.9537,29.98066,0.016675545,0.03296517,0.027317591,0.033163857
t_79,-6.05538,31.90665,0.0079544075,0.0148544675,0.00932528,0.014219372
t_790,-6.32487,30.05844,0.014274106,0.031029198,0.020672014,0.03001084
t_791,-6.77403,30.05844,0.010634688,0.020524573,0.015449683,0.020489028
t_792,-6.50454,30.05844,0.010603261,0.020134486,0.014648642,0.019707464
t_793,-6.23504,30.05844,0.008200716,0.015482372,0.009994725,0.014890605
t_794,-6.6842,30.05844,0.010211518,0.01963759,0.014479175,0.019470703
t_795,-6.41471,30.05844,0.008926982,0.016993916,0.011609162,0.016532535
t_796,-6.86386,30.05844,0.01619377,0.031856634,0.02629105,0.03202547
t_797,-6.59437,30.05844,0.01001836,0.019134346,0.013909182,0.01884749
t_798,-6.9537,30.05844,0.013234099,0.025493141,0.020720348,0.025813919
t_799,-6.77403,30.13616,0.016537096,0.032700885,0.026944384,0.03282111
t_8,-5.69605,32.66607,0.0074981404,0.013325792,0.0065920544,0.012273601
t_80,-5.60622,31.90665,0.007849469,0.014237122,0.007955431,0.013305269
t_800,-6.50454,30.13616,0.009613466,0.01840687,0.013137101,0.018090475
t_801,-6.23504,30.13616,0.012370599,0.023759244,0.01687413,0.02292285
t_802,-6.6842,30.13616,0.013129033,0.025305517,0.019955594,0.0252143
t_803,-6.86386,30.13616,0.019118411,0.043090392,0.033152137,0.043576542
t_804,-6.32487,30.13616,0.012601682,0.024241176,0.017643172,0.02352601
t_805,-6.41471,30.13616,0.009183636,0.017520001,0.0121752005,0.017108276
t_806,-6.59437,30.13616,0.010103112,0.01940072,0.014218386,0.019195868
t_807,-6.9537,30.13616,0.012126245,0.023562891,0.018758357,0.024015395
t_808,-6.32487,30.21382,0.009017843,0.017167484,0.011791457,0.016716281
t_809,-6.41471,30.21382,0.009473653,0.018097898,0.012796005,0.017736904
t_81,-5.78589,31.98288,0.007366742,0.013416894,0.007715144,0.012627356
t_810,-6.6842,30.21382,0.012589319,0.024193661,0.019131748,0.024223128
t_811,-6.50454,30.21382,0.009946151,0.019065564,0.013849941,0.01881274
t_812,-6.23504,30.21382,0.0086030625,0.016313884,0.010876795,0.015787253
t_813,-6.77403,30.21382,0.011932242,0.022966105,0.01814418,0.02317354
t_814,-6.86386,30.21382,0.017580515,0.03478393,0.029574482,0.03538354
t_815,-6.9537,30.21382,0.012899486,0.025023332,0.020377226,0.025669828
t_816,-6.59437,30.21382,0.010465836,0.020120725,0.015003947,0.019995777
t_817,-6.23504,30.29141,0.008829846,0.016766176,0.011355045,0.016271852
t_818,-6.59437,30.29141,0.01078077,0.020758223,0.015703248,0.020716943
t_819,-6.86386,30.29141,0.012742738,0.024690432,0.020021146,0.025260933
t_82,-5.87572,31.98288,0.008666222,0.015920473,0.009710486,0.015053033
t_820,-6.32487,30.29141,0.009252605,0.017641569,0.0123006385,0.01723245
t_821,-6.50454,30.29141,0.010238145,0.019653678,0.014491846,0.019467691
t_822,-6.9537,30.29141,0.013474825,0.026151678,0.021612639,0.026999248
t_823,-6.41471,30.29141,0.010162763,0.019324502,0.014095237,0.019005194
t_824,-6.77403,30.29141,0.012050934,0.023306178,0.018503807,0.023638984
t_825,-6.6842,30.29141,0.01130907,0.02184989,0.01690069,0.021979235
t_826,-6.41471,30.36895,0.012021462,0.023026446,0.017499441,0.022720983
t_827,-6.59437,30.36895,0.011170455,0.021514066,0.016534057,0.021558348
t_828,-6.86386,30.36895,0.013115895,0.0254606,0.020850563,0.02619428
t_829,-6.50454,30.36895,0.010617052,0.020379953,0.015284134,0.020261003
t_83,-5.60622,31.98288,0.0079470305,0.014391924,0.007975701,0.013429211
t_830,-6.32487,30.36895,0.009521862,0.018167507,0.012863932,0.017799482
t_831,-6.23504,30.36895,0.009064068,0.017226256,0.011842707,0.016763967
t_832,-6.77403,30.36895,0.012414869,0.02404599,0.019312456,0.024511464
t_833,-6.9537,30.36895,0.0142278075,0.027570339,0.023194779,0.028641375
t_834,-6.6842,30.36895,0.011826903,0.022830658,0.017985152,0.023069171
t_835,-6.59437,30.44642,0.013223946,0.025484152,0.020492679,0.025633965
t_836,-6.86386,30.44642,0.013799388,0.026739417,0.022281203,0.027656216
t_837,-6.50454,30.44642,0.011080445,0.021239024,0.016227715,0.0211875
t_838,-6.32487,30.44642,0.00969843,0.01853625,0.013267597,0.018211573
t_839,-6.23504,30.44642,0.010256562,0.019425305,0.013914545,0.018951932
t_84,-5.69605,31.98288,0.0068594175,0.012489462,0.006854817,0.0117028905
t_840,-6.77403,30.44642,0.0130780805,0.025275184,0.02069208,0.025886722
t_841,-6.41471,30.44642,0.010359204,0.01983091,0.014676255,0.019628396
t_842,-6.77403,29.27789,0.007992237,0.014755105,0.009031337,0.013995953
t_843,-6.59437,29.27789,0.011944489,0.025753194,0.014607565,0.024271825
t_844,-6.86386,29.27789,0.009832627,0.018406076,0.011886347,0.01751507
t_845,-6.9537,29.27789,0.010391137,0.019561257,0.012940571,0.018673483
t_846,-6.41471,29.27789,0.011137775,0.023047742,0.012758519,0.021584561
t_847,-6.6842,29.27789,0.012295981,0.026825193,0.015469131,0.025363408
t_848,-6.32487,29.27789,0.011035416,0.0233296,0.012370145,0.021780571
t_849,-6.50454,29.35622,0.00990639,0.018475747,0.01139374,0.017423904
t_85,-6.14521,31.98288,0.0081447745,0.015227132,0.009717112,0.014619264
t_850,-6.23504,29.35622,0.010774545,0.021909889,0.011947756,0.02045706
t_851,-6.6842,29.35622,0.010724108,0.020217432,0.013102253,0.019198216
t_852,-6.9537,29.35622,0.008037941,0.0151509475,0.009647968,0.0145373605
t_853,-6.77403,29.35622,0.011932432,0.022920234,0.015304084,0.02184046
t_854,-6.41471,29.35622,0.0068381466,0.01260979,0.007030591,0.011851682
t_855,-6.86386,29.35622,0.008722816,0.016254172,0.010501311,0.015542253
t_856,-6.59437,29.35622,0.0091669625,0.017024714,0.010559951,0.01611064
t_857,-6.32487,29.35622,0.011085292,0.022707952,0.012688619,0.021271681
t_858,-6.77403,29.43449,0.011902213,0.022759732,0.015570311,0.021790056
t_859,-6.6842,29.43449,0.008657378,0.01610303,0.010274618,0.015359241
t_86,-5.96555,31.98288,0.008590101,0.015813733,0.009869384,0.015024858
t_860,-6.23504,29.43449,0.006648163,0.012204447,0.006628202,0.0114318915
t_861,-6.86386,29.43449,0.013585689,0.029142588,0.018919792,0.028006008
t_862,-6.32487,29.43449,0.007595156,0.013887615,0.008011552,0.013054015
t_863,-6.41471,29.43449,0.0070458325,0.013051782,0.0074749375,0.012312194
t_864,-6.50454,29.43449,0.0077744015,0.014319394,0.008632552,0.013557128
t_865,-6.9537,29.43449,0.012947591,0.025064664,0.01789237,0.024177473
t_866,-6.59437,29.43449,0.010423538,0.019595826,0.012688809,0.018621191
t_867,-6.6842,29.51269,0.00795505,0.014975984,0.009463679,0.014349558
t_868,-6.59437,29.51269,0.007838901,0.014669648,0.009112345,0.0139997415
t_869,-6.23504,29.51269,0.010560966,0.019834114,0.0121017005,0.018639386
t_87,-6.05538,31.98288,0.007817391,0.0145562,0.009013333,0.013900677
t_870,-6.86386,29.51269,0.01092624,0.020723062,0.014516649,0.020018158
t_871,-6.9537,29.51269,0.012764157,0.024601344,0.01789741,0.023861388
t_872,-6.77403,29.51269,0.011684465,0.022283467,0.015523104,0.021438053
t_873,-6.32487,29.51269,0.011182809,0.021615198,0.013345948,0.020388946
t_874,-6.50454,29.51269,0.007485009,0.01398345,0.008428047,0.0132921515
t_875,-6.41471,29.51269,0.011961945,0.024529815,0.014930834,0.023226585
t_876,-6.32487,29.59084,0.007244849,0.013474303,0.007904629,0.012755076
t_877,-6.41471,29.59084,0.007947754,0.014718513,0.009072135,0.013989691
t_878,-6.77403,29.59084,0.0144984005,0.032580294,0.021178158,0.031501304
t_879,-6.9537,29.59084,0.015080275,0.032821912,0.022780873,0.032016326
t_88,-5.78589,32.05904,0.0075582955,0.013716679,0.007857537,0.01288495
t_880,-6.86386,29.59084,0.014928055,0.033611774,0.02231113,0.0326422
t_881,-6.23504,29.59084,0.007018357,0.01299311,0.0074156756,0.0122509
t_882,-6.6842,29.59084,0.0109251775,0.020702867,0.014311345,0.019929877
t_883,-6.59437,29.59084,0.011254229,0.021366475,0.014574383,0.020480052
t_884,-6.50454,29.59084,0.013251206,0.029487956,0.017903587,0.02814476
t_885,-6.50454,29.66892,0.013568825,0.029974692,0.018765396,0.028728127
t_886,-6.32487,29.66892,0.01266623,0.02748249,0.01646049,0.026108993
t_887,-6.41471,29.66892,0.013100235,0.028648231,0.017567178,0.02733484
t_888,-6.9537,29.66892,0.016115952,0.03720806,0.025436837,0.03650851
t_889,-6.6842,29.66892,0.011550356,0.022012247,0.015632529,0.02129185
t_89,-5.69605,32.05904,0.0067358655,0.012235865,0.0066120885,0.011445232
t_890,-6.77403,29.66892,0.008890687,0.016905917,0.011509538,0.016429989
t_891,-6.86386,29.66892,0.013486997,0.026154995,0.019608518,0.025540298
t_892,-6.23504,29.66892,0.0124315955,0.027476003,0.015769063,0.025992984
t_893,-6.59437,29.66892,0.012211226,0.023418885,0.016465878,0.022547454
t_894,-6.41471,29.74695,0.013901592,0.032514974,0.019529045,0.031145258
t_895,-6.6842,29.74695,0.012944387,0.024984945,0.018347485,0.024285108
t_896,-6.50454,29.74695,0.011841438,0.022617757,0.015811564,0.021768242
t_897,-6.9537,29.74695,0.014602344,0.02854329,0.022309126,0.028176349
t_898,-6.32487,29.74695,0.013202249,0.029562673,0.0177542,0.028186755
t_899,-6.77403,29.74695,0.013284633,0.025701454,0.019261152,0.025108999
t_9,-5.96555,32.66607,0.009547098,0.01748887,0.009740192,0.016258184
t_90,-6.14521,32.05904,0.007985469,0.0148882,0.009360655,0.01425549
t_900,-6.23504,29.74695,0.012533153,0.026974127,0.016148748,0.025603745
t_901,-6.86386,29.74695,0.01430218,0.027936751,0.021460852,0.027434101
t_902,-6.59437,29.74695,0.011957994,0.022867067,0.016315412,0.02211586
t_903,-6.23504,29.82491,0.011840854,0.022649042,0.01511035,0.021570388
t_904,-6.59437,29.82491,0.01482327,0.032744337,0.02207023,0.03181353
t_905,-6.9537,29.82491,0.015576353,0.030691298,0.024544425,0.030484976
t_906,-6.86386,29.82491,0.0125958705,0.024210008,0.018581813,0.023911403
t_907,-6.41471,29.82491,0.014060363,0.0318917,0.019997144,0.030667832
t_908,-6.6842,29.82491,0.009155226,0.017482713,0.01214098,0.017077018
t_909,-6.77403,29.82491,0.014253662,0.02782185,0.021374837,0.02732563
t_91,-5.60622,32.05904,0.0067606736,0.012146832,0.006437824,0.011316097
t_910,-6.50454,29.82491,0.014698258,0.0341629,0.021666499,0.033018913
t_911,-6.32487,29.82491,0.012868588,0.02645784,0.017260125,0.025317773
t_912,-6.9537,32.81719,0.011080655,0.02077867,0.014082064,0.019909851
t_913,-6.86386,32.89265,0.012052244,0.023490546,0.015163624,0.02233315
t_914,-6.77403,32.89265,0.010092895,0.01872875,0.0118785165,0.017751401
t_915,-6.32487,32.89265,0.009103087,0.016622687,0.009457393,0.015516245
t_916,-6.50454,32.89265,0.00942369,0.017318984,0.0103087025,0.016264288
t_917,-6.23504,32.89265,0.009055463,0.016497022,0.009182878,0.015353428
t_918,-6.41471,32.89265,0.009883235,0.01822953,0.010727735,0.01706737
t_919,-6.59437,32.89265,0.0111873215,0.021537086,0.013108878,0.020287681
t_92,-6.05538,32.05904,0.007674503,0.014250017,0.008694787,0.0135747995
