ID_1,NAME_1,ID_2,NAME_2,TAXONOMY,GEM_TAXONOMY,AFFECTED_UNITS,DAMAGED_UNITS,DS1_SLIGHT,DS2_MODARATE,DS3_EXTENSIVE,DS4_COMPLETE,COLLAPSED_UNITS,UNIT_TYPES,CAUSE_OF_DAMAGE,REFERENCE,COMMENTS,NO_DAMAGE,LIGHT_DAMAGE,MODERATE_DAMAGE,HEAVY_DAMAGE,COLLAPSE,UNKNOWN,NO_DAMAGE,PARTIAL_DAMAGE,HALF_COLLAPSE,MASSIVE_HALF_COLLAPSE,TOTAL_COLLAPSE_IAFC,TOTAL_COLLAPSE_NR,TOTAL_COLLAPSE_WA,COMPLETE_DESTRUCTION_OR_MISSING,PARTIAL_DAMAGE,BELOW_PARTIAL_DAMAGE,FIRE
4,Miyagi,20,Yamamoto-cho,Unknown ,,,,,,,,,Buildings,,"Ministry of Land, Infrastructure, Transport and Tourism (MLIT) + Cambridge Earthquake Impact Database","Partial damage: Partial damage (Inundation below floor level); Half collapse: Half collapse (Inundation above floor level, damage area is between 20% to 70% of the total floor area); Massive half-collapse: Housing to residents is partially destroyed, it is difficult to live in the house if not repaired, including the repair of major structural elements (damage area is between 50% and 70% of the total floor area of the dwelling house); Total collapse (IAFC): Total collapse (Inundation above the first ceiling level); Total collapse (NR): Total collapse (Non repairable, more than 70% of the total floor area of the dwelling house); Total collapse (WA): Total collapse (Washed away). The damage study is for the tsunami.",,,,,,0,7,13,39,539,0,287,1479,,,,
12,Chiba,32,Yokoshibahikari-machi,CR/LFINF,,,,,,,,,Buildings,,"Ministry of Land, Infrastructure, Transport and Tourism (MLIT) + Cambridge Earthquake Impact Database","Partial damage: Partial damage (Inundation below floor level); Half collapse: Half collapse (Inundation above floor level, damage area is between 20% to 70% of the total floor area); Massive half-collapse: Housing to residents is partially destroyed, it is difficult to live in the house if not repaired, including the repair of major structural elements (damage area is between 50% and 70% of the total floor area of the dwelling house); Total collapse (IAFC): Total collapse (Inundation above the first ceiling level); Total collapse (NR): Total collapse (Non repairable, more than 70% of the total floor area of the dwelling house); Total collapse (WA): Total collapse (Washed away). The damage study is for the tsunami.",,,,,,0,5,0,0,0,0,0,0,,,,
12,Chiba,32,Yokoshibahikari-machi,Steel,,,,,,,,,Buildings,,"Ministry of Land, Infrastructure, Transport and Tourism (MLIT) + Cambridge Earthquake Impact Database","Partial damage: Partial damage (Inundation below floor level); Half collapse: Half collapse (Inundation above floor level, damage area is between 20% to 70% of the total floor area); Massive half-collapse: Housing to residents is partially destroyed, it is difficult to live in the house if not repaired, including the repair of major structural elements (damage area is between 50% and 70% of the total floor area of the dwelling house); Total collapse (IAFC): Total collapse (Inundation above the first ceiling level); Total collapse (NR): Total collapse (Non repairable, more than 70% of the total floor area of the dwelling house); Total collapse (WA): Total collapse (Washed away). The damage study is for the tsunami.",,,,,,0,4,0,0,0,0,0,0,,,,
12,Chiba,32,Yokoshibahikari-machi,Wooden,,,,,,,,,Buildings,,"Ministry of Land, Infrastructure, Transport and Tourism (MLIT) + Cambridge Earthquake Impact Database","Partial damage: Partial damage (Inundation below floor level); Half collapse: Half collapse (Inundation above floor level, damage area is between 20% to 70% of the total floor area); Massive half-collapse: Housing to residents is partially destroyed, it is difficult to live in the house if not repaired, including the repair of major structural elements (damage area is between 50% and 70% of the total floor area of the dwelling house); Total collapse (IAFC): Total collapse (Inundation above the first ceiling level); Total collapse (NR): Total collapse (Non repairable, more than 70% of the total floor area of the dwelling house); Total collapse (WA): Total collapse (Washed away). The damage study is for the tsunami.",,,,,,0,28,38,18,1,0,8,0,,,,
12,Chiba,32,Yokoshibahikari-machi,Prefabricated Structures,,,,,,,,,Buildings,,"Ministry of Land, Infrastructure, Transport and Tourism (MLIT) + Cambridge Earthquake Impact Database","Partial damage: Partial damage (Inundation below floor level); Half collapse: Half collapse (Inundation above floor level, damage area is between 20% to 70% of the total floor area); Massive half-collapse: Housing to residents is partially destroyed, it is difficult to live in the house if not repaired, including the repair of major structural elements (damage area is between 50% and 70% of the total floor area of the dwelling house); Total collapse (IAFC): Total collapse (Inundation above the first ceiling level); Total collapse (NR): Total collapse (Non repairable, more than 70% of the total floor area of the dwelling house); Total collapse (WA): Total collapse (Washed away). The damage study is for the tsunami.",,,,,,0,15,2,1,0,0,2,0,,,,
2,Aomori,12,Hachinohe City,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,250,769,0,2
2,Aomori,35,Hashikami-cho,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,12,8,1,0
3,Iwate,18,Hirono-cho,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,10,16,5,0
3,Iwate,3,Kuji City,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,65,210,0,0
3,Iwate,29,Noda-mura,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,309,169,0,1
3,Iwate,,Hudai,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,0,0,0,0
3,Iwate,20,Tanohata-mura,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,225,45,4,0
3,Iwate,12,Miyako,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,3669,1006,176,6
3,Iwate,13,Yamada-machi,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,2789,395,120,2
3,Iwate,9,Otsuchi-cho,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,3677,,,2
3,Iwate,31,Kamaishi City,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,3188,535,120,0
3,Iwate,10,Ofunato City,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,3629,,,2
3,Iwate,32,Rikuzentakata City,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,3159,182,27,0
4,Miyagi,28,Kesennuma City,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,8533,2313,3248,8
4,Miyagi,7,Minamisanriku-cho,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,3167,144,,5
4,Miyagi,17,Onagawa-cho,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,2939,337,640,5
4,Miyagi,33,Ishinomaki,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,19065,3354,10199,23
4,Miyagi,24,Higashimatsushima City,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,4589,4672,2471,1
4,Miyagi,25,Matsushima-machi,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,213,1321,1184,2
4,Miyagi,5,Rifu-cho,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,59,508,1732,0
4,Miyagi,9,Shiogama City,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,682,2784,3973,8
4,Miyagi,2,Shichigahama-machi,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,729,460,1067,0
4,Miyagi,10,Tagajo City,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,1662,2993,5097,15
4,Miyagi,,Sendai,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,19922,41344,56347,39
4,Miyagi,8,Natori City,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,2786,922,8060,12
4,Miyagi,21,Iwanuma City,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,720,1545,2403,1
4,Miyagi,4,Watari-cho,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,2459,1032,1985,3
4,Miyagi,20,Yamamoto-cho,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,2200,1042,1086,2
7,Fukushima,29,Shinchi-machi,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,548,,0,0
7,Fukushima,45,Soma City,,,,,,,,,,Buildings,,Fire and Disaster Management Agency (FDMA) + Nishiyama_et_al_2011,Damage statistics in inundation areas due to tsunami.,,,,,,,,,,,,,,1049,643,3092,0
